Timestamp Finished,Task,Glass#,Time till Score,Handling Time,Distance till Score,Handling Distance,Precision,Errors,Grabs,Loose Grip,Firm Grip,Varied Grip
105.2978,1,1,5.943672,2.325569,5.18802,2.035809,0.8475903,0,2,False,True,False
108.3311,1,2,1.771851,1.475342,1.996816,1.788504,1.485902,0,1,False,True,False
111.3978,1,3,1.990768,1.374878,3.07248,1.848035,0.3183117,0,1,False,True,False
113.5978,1,4,1.69838,1.520493,1.984387,1.84283,0.6066189,0,1,False,True,False
116.2422,1,5,1.718719,1.485641,2.086383,1.875375,0.3945603,0,1,False,True,False
118.6867,1,6,1.537697,1.522003,1.843704,1.84033,0.4531516,0,1,False,True,False
121.5978,1,7,1.912025,1.495468,2.402261,1.829883,0.4555252,0,1,False,True,False
123.9644,1,8,1.688408,1.417595,2.148888,1.853204,0.4498771,0,1,False,True,False
126.4422,1,9,1.674667,1.439613,2.138869,1.89842,0.4899955,0,1,False,True,False
128.9978,1,10,1.751129,1.36203,2.458093,1.87641,0.8840432,0,1,False,True,False
131.3756,1,11,1.70488,1.330139,2.359167,1.862039,1.343225,0,1,False,True,False
134.1644,1,12,2.193436,1.586838,3.130865,1.894255,1.714983,0,1,False,True,False
136.4422,1,13,1.756424,1.507462,2.189789,1.882045,1.324877,0,1,False,True,False
138.9533,1,14,1.710022,1.3078,2.24492,1.853752,0.647562,0,1,False,True,False
141.4533,1,15,1.562805,1.463989,1.964369,1.912461,0.4900693,0,1,False,True,False
163.3756,2,1,2.113708,1.562546,2.776627,1.747588,0.2234817,0,1,False,True,False
165.72,2,2,1.767197,1.299179,2.382094,1.736157,1.047358,0,1,False,True,False
168.0422,2,3,1.653763,1.317749,2.085861,1.753197,1.592956,0,1,False,True,False
170.2867,2,4,1.47316,1.339111,1.782114,1.721001,1.071086,0,1,False,True,False
172.8089,2,5,1.606705,1.351227,1.961771,1.804243,0.8559911,0,1,False,True,False
175.2867,2,6,1.62738,1.340759,1.971647,1.781532,0.3146589,0,1,False,True,False
178.0422,2,7,1.879288,1.518158,2.071128,1.794131,0.6906732,0,1,False,True,False
182.2089,2,8,2.215057,1.553146,2.917094,1.788468,1.778065,0,1,False,True,False
184.8867,2,9,1.954742,1.598038,2.181941,1.757418,1.611846,0,1,False,True,False
187.5533,2,10,2.07428,1.618713,2.408257,1.773545,1.888936,0,1,False,True,False
189.8978,2,11,1.727341,1.418137,2.013045,1.752968,0.7213144,0,1,False,True,False
192.0756,2,12,1.504272,1.430283,1.726512,1.707713,2.242169,0,1,False,True,False
194.9644,2,13,1.967987,1.607224,1.952237,1.713753,0.8962333,0,1,False,True,False
198.0645,2,14,2.253601,1.674286,1.91623,1.753111,1.243691,0,1,False,True,False
200.7756,2,15,1.894363,1.732803,1.829029,1.763642,1.129116,0,1,False,True,False
209.62,3,1,2.355209,1.641815,2.719795,1.65185,1.001591,0,1,False,True,False
212.5089,3,2,2.36203,1.888367,2.233098,1.799739,1.109631,0,1,False,True,False
217.3867,3,3,4.100067,3.258041,1.884526,1.760898,0.7319129,0,2,False,True,False
220.4311,3,4,2.196274,1.752686,2.262186,1.727916,0.8646979,0,1,False,True,False
223.0645,3,5,1.982819,1.831894,1.848045,1.80271,0.1917896,0,1,False,True,False
225.7422,3,6,1.788727,1.551865,1.881741,1.806683,0.5788385,0,1,False,True,False
228.4644,3,7,1.886444,1.542801,2.277563,1.833225,0.7095754,0,1,False,True,False
231.2645,3,8,1.960724,1.631226,1.728217,1.665679,1.05879,0,1,False,True,False
234.3311,3,9,2.210754,1.550522,2.912124,1.715486,0.8285307,0,1,False,True,False
237.0533,3,10,2.230789,1.618713,2.180873,1.669644,1.444732,0,1,False,True,False
239.7978,3,11,1.95993,1.465012,2.190086,1.685291,1.323456,0,1,False,True,False
242.5089,3,12,2.046631,1.452057,2.441254,1.694902,0.269904,0,1,False,True,False
245.2311,3,13,2.099564,1.641602,1.854182,1.713831,0.9535806,0,1,False,True,False
248.3089,3,14,2.227905,1.552719,2.966378,1.743647,0.6446034,0,1,False,True,False
250.9756,3,15,2.213684,1.529938,2.034666,1.693833,2.601982,0,1,False,True,False
257.6978,4,1,2.092529,1.531036,2.671963,1.845402,1.47357,0,1,False,True,False
260.12,4,2,1.879242,1.630707,2.007798,1.867203,1.230006,0,1,False,True,False
262.8755,4,3,1.999084,1.56427,2.210748,1.862822,1.196077,0,1,False,True,False
265.3978,4,4,1.727966,1.597717,1.817533,1.794264,0.7621621,0,1,False,True,False
268.2867,4,5,1.857819,1.620941,1.805796,1.750691,0.5119926,0,1,False,True,False
272.1422,4,6,2.083344,1.719635,2.338002,1.892618,1.259069,0,1,False,True,False
275.4533,4,7,2.457092,1.798859,2.32717,1.850314,0.9110948,0,1,False,True,False
278.8644,4,8,2.662384,1.720459,3.018465,1.819055,0.1516585,0,1,False,True,False
281.9422,4,9,2.556,1.753662,2.718824,1.818676,0.6325292,0,1,False,True,False
284.9089,4,10,2.405884,1.798096,2.596714,1.876975,0.7074794,0,1,False,True,False
287.62,4,11,2.012512,1.753448,2.011062,1.824582,0.5843337,0,1,False,True,False
290.9533,4,12,2.351563,1.854523,2.25473,1.829576,0.1044169,0,1,False,True,False
294.3422,4,13,1.907196,1.562225,2.184522,1.899929,1.106029,0,1,False,True,False
297.5311,4,14,2.272705,1.932526,2.221922,1.876587,1.296092,0,1,False,True,False
300.4867,4,15,2.0448,1.764923,2.120784,1.918477,0.9389592,0,1,False,True,False
