Timestamp Finished,Task,Glass#,Time till Score,Handling Time,Distance till Score,Handling Distance,Precision,Errors,Grabs,Loose Grip,Firm Grip,Varied Grip
55.37556,1,1,2.839664,2.54744,2.256943,2.071917,0.5277158,0,1,True,True,True
58.45333,1,2,2.08588,1.819523,2.238477,2.078136,0.316886,0,1,True,True,True
61.26445,1,3,1.971943,1.876968,2.115089,2.090006,0.2266606,0,1,True,True,True
64.09778,1,4,1.799187,1.641312,2.117041,2.047066,0.8952104,0,1,False,True,False
66.83112,1,5,1.740891,1.430092,2.251449,2.033684,0.1244218,0,1,False,True,False
69.37556,1,6,1.615486,1.463051,2.038602,1.979742,1.510791,0,1,False,True,False
72.04222,1,7,1.723396,1.440208,2.275523,2.046709,0.3446424,0,1,False,True,False
74.38667,1,8,1.432915,1.430389,2.009809,2.009809,0.6582199,0,1,False,True,False
77.16444,1,9,1.6194,1.318825,2.238826,2.049633,0.603168,0,1,False,True,False
80.50889,1,10,2.371765,2.08847,2.207592,2.048324,0.2037307,0,1,False,True,False
83.39778,1,11,1.875877,1.685555,2.066509,2.019243,1.545771,0,1,False,True,False
85.89778,1,12,1.49482,1.486031,2.032003,2.032003,0.1833414,0,1,False,True,False
88.67556,1,13,1.703232,1.643242,2.103935,2.089316,0.6582851,0,1,False,True,False
91.32,1,14,1.553818,1.418076,2.102107,2.060313,0.3343641,0,1,False,True,False
93.88667,1,15,1.585495,1.473618,2.141368,2.118566,0.4955069,0,1,False,True,False
104.3756,2,1,2.581024,2.380051,2.079315,1.991379,0.5994875,0,1,True,True,True
107.62,2,2,2.373268,2.212257,2.063939,1.952377,0.2574816,0,1,True,True,True
110.7645,2,3,2.322563,2.133072,1.94095,1.861114,0.7694809,0,1,True,True,True
113.8867,2,4,2.184624,1.922554,1.967074,1.778792,0.4019177,0,1,True,True,True
116.6867,2,5,2.124794,1.944893,1.985128,1.834426,1.404885,0,1,True,True,True
119.5422,2,6,2.042709,1.932404,1.8063,1.784804,0.6491281,0,1,True,True,True
123.1533,2,7,2.74971,2.357124,2.129441,2.073936,1.999679,0,1,True,True,True
127.0422,2,8,2.081093,1.932358,1.787403,1.744278,0.758038,0,1,True,True,True
129.9644,2,9,1.987587,1.709755,2.067476,1.784314,0.4961902,0,1,True,True,True
133.7311,2,10,2.983505,2.792557,1.938745,1.8361,0.1955854,0,1,True,True,True
136.7533,2,11,2.21962,2.211746,1.716629,1.716629,1.203708,0,1,True,True,True
140.5756,2,12,2.824799,2.279007,2.699051,1.789174,0.743494,0,1,True,True,True
143.6533,2,13,2.574142,2.256638,1.953923,1.765724,1.005222,0,1,True,True,True
146.6644,2,14,2.188538,2.132965,1.755571,1.750257,0.7366059,0,1,True,True,True
149.8533,2,15,2.183289,1.809357,2.084137,1.732065,0.7935778,0,1,True,True,True
157.0867,3,1,2.22908,1.920624,1.827618,1.706363,0.3226396,0,1,True,True,True
160.5645,3,2,2.513,2.145279,2.255084,1.977292,0.94256,0,1,True,True,True
164.7867,3,3,2.489792,2.204285,1.905726,1.783702,0.2169669,0,1,True,True,True
167.8533,3,4,2.028137,1.988739,2.013025,2.009274,0.1531342,0,1,True,True,True
171.7422,3,5,2.541977,2.344513,2.023716,1.984054,0.1945519,0,1,True,True,True
174.7756,3,6,1.934845,1.810104,2.032249,2.005136,0.8135136,0,1,True,True,True
178.6756,3,7,2.562057,1.909393,2.681887,2.020534,1.262436,0,1,True,True,True
181.5311,3,8,2.032425,1.920731,1.959909,1.93508,0.5832708,0,1,True,True,True
184.5867,3,9,1.916611,1.866119,1.855414,1.850991,1.177208,0,1,True,True,True
187.8867,3,10,2.133636,2.078018,1.883994,1.870323,0.1449558,0,1,True,True,True
191.2533,3,11,2.316788,2.100449,1.907751,1.820485,0.3556919,0,1,True,True,True
194.42,3,12,2.210648,1.989334,1.939462,1.842795,0.2555451,0,1,True,True,True
197.6644,3,13,2.314529,1.831039,2.200373,1.753559,0.9244935,0,1,True,True,True
200.5978,3,14,2.232666,1.786591,2.028434,1.665401,0.3919587,0,1,True,True,True
203.32,3,15,2.073715,1.842285,2.105221,2.003047,1.48337,0,1,True,True,True
209.0089,4,1,1.91539,1.69751,2.156218,2.010167,1.120034,0,1,True,True,True
212.2533,4,2,2.368271,1.541794,3.740465,2.122022,0.8196617,0,1,False,True,False
214.22,4,3,1.631683,1.534668,2.197287,2.179933,0.7440228,0,1,False,True,False
216.9644,4,4,1.762024,1.642334,2.283118,2.246591,0.9910098,0,1,False,True,False
219.5978,4,5,1.680649,1.641174,2.246613,2.242597,1.273709,0,1,False,True,False
222.7311,4,6,2.111267,1.743729,2.29561,2.103889,0.906129,0,1,False,True,False
225.5756,4,7,2.018143,1.776245,2.332052,2.175947,0.6424693,0,1,False,True,False
228.5533,4,8,2.087311,1.850052,2.347924,2.24745,0.6641119,0,1,False,True,False
231.5756,4,9,2.130722,1.900208,2.416137,2.286234,0.6655652,0,1,False,True,False
235.1644,4,10,2.67041,1.741882,4.233096,2.319728,0.8801659,0,1,False,True,False
237.2867,4,11,1.832855,1.720184,2.287332,2.263617,0.2746679,0,1,False,True,False
240.1311,4,12,1.79538,1.518326,2.355342,2.183706,0.4468872,0,1,False,True,False
242.8422,4,13,1.746506,1.552322,2.359268,2.306051,2.036844,0,1,False,True,False
245.6978,4,14,1.877731,1.57608,2.489711,2.304988,1.011947,0,1,False,True,False
248.3756,4,15,1.718445,1.529755,2.333217,2.249418,0.8321815,0,1,False,True,False
