Timestamp Finished,Task,Glass#,Time till Score,Handling Time,Distance till Score,Handling Distance,Precision,Errors,Grabs,Loose Grip,Firm Grip,Varied Grip
46.00889,1,1,1.757069,1.44025,2.245275,1.911718,0.3071069,0,1,False,True,False
48.54222,1,2,1.654709,1.463596,2.176726,2.045962,0.5154985,0,1,False,True,False
52.73111,1,3,3.420601,1.929291,4.492919,2.098448,0.5976899,0,2,False,True,False
55.14222,1,4,1.541451,1.473274,2.052221,2.040654,0.6963274,0,1,False,True,False
58.00889,1,5,1.839581,1.665077,2.161197,2.045209,0.3218036,0,1,False,True,False
60.82,1,6,2.002247,1.707874,2.351329,2.043822,0.8072754,0,1,False,True,False
63.22,1,7,1.65554,1.542,2.056359,2.029175,0.6238176,0,1,False,True,False
65.89778,1,8,1.686401,1.429642,2.208793,2.059896,0.7228759,0,1,False,True,False
73.63111,1,9,6.880013,1.896675,9.515947,2.401587,1.650148,1,3,False,True,False
75.97556,1,10,1.843414,1.528625,2.349406,2.02091,1.040437,0,1,False,True,False
78.49778,1,11,1.842651,1.731819,2.089708,2.043928,0.6655375,0,1,False,True,False
81.33112,1,12,1.89444,1.686378,2.172044,2.059112,0.07333513,0,1,False,True,False
84.03111,1,13,1.846313,1.586922,2.321931,2.087438,1.023157,0,1,False,True,False
86.49778,1,14,1.677849,1.574883,2.146357,2.107544,0.7912043,0,1,False,True,False
89.36445,1,15,1.807861,1.531822,2.288759,2.098391,0.5415561,0,1,False,True,False
121.7533,2,1,3.298027,2.524498,2.420139,1.925084,0.2757898,0,2,False,True,False
124.7533,2,2,1.919327,1.877304,1.847077,1.843926,1.042156,0,1,False,True,False
127.7533,2,3,2.049194,1.743263,2.353258,1.869094,0.9256568,0,1,False,True,False
130.2533,2,4,1.845215,1.775604,1.820822,1.798088,1.038389,0,1,False,True,False
134.02,2,5,2.864731,2.585541,1.920509,1.758944,1.226665,0,2,False,True,False
137.0978,2,6,2.087265,1.909653,1.913019,1.837536,1.60863,0,1,False,True,False
140.0978,2,7,2.083694,1.909683,2.053883,1.900441,1.13606,0,1,False,True,False
143.6311,2,8,2.656128,1.931671,3.291063,1.898575,1.610829,0,1,False,True,False
146.6533,2,9,2.461548,1.830826,2.904726,1.841187,1.303374,0,1,False,True,False
149.3533,2,10,2.113007,2.000137,2.034554,2.012992,1.100536,0,1,False,True,False
153.0311,2,11,2.618149,1.832184,3.459995,1.97894,1.026444,0,1,False,True,False
155.92,2,12,2.279648,1.933029,2.200834,1.919243,1.042427,0,1,False,True,False
158.7978,2,13,1.972687,1.864273,1.894108,1.876062,1.033469,0,1,False,True,False
161.6978,2,14,1.891357,1.732285,2.056489,1.973643,0.8618039,0,1,False,True,False
164.7089,2,15,2.14296,1.82077,2.152273,1.861346,0.8714555,0,1,False,True,False
171.3422,3,1,2.491547,1.89859,2.413774,1.804878,0.5775815,0,1,False,True,False
173.9533,3,2,2.009155,1.721558,1.921987,1.689896,0.7700478,0,1,False,True,False
176.5867,3,3,1.727493,1.407928,1.829254,1.597357,0.7672459,0,1,False,True,False
178.9756,3,4,1.714203,1.322296,2.074495,1.71766,1.205205,0,1,False,True,False
181.5756,3,5,1.901764,1.509003,2.1018,1.656507,1.072188,0,1,False,True,False
185.8422,3,6,3.53241,2.10939,3.085689,1.892841,1.316518,0,2,False,True,False
189.12,3,7,1.929321,1.531235,2.096127,1.758308,0.9207035,0,1,False,True,False
192.4311,3,8,1.865402,1.808243,1.832063,1.823937,0.8160341,0,1,False,True,False
195.4533,3,9,1.928543,1.831039,1.872922,1.850901,0.1336621,0,1,False,True,False
198.4422,3,10,2.013351,1.856369,1.980785,1.915141,1.252016,0,1,False,True,False
202.1978,3,11,2.742004,2.312302,2.423365,2.08517,1.030675,0,1,False,True,False
205.12,3,12,2.134155,1.798477,2.716308,2.448031,0.8707842,0,1,False,True,False
207.9978,3,13,1.950638,1.729919,2.584193,2.525873,0.9291036,0,1,False,True,False
211.3533,3,14,2.31337,1.921692,2.761769,2.441365,0.1484072,0,1,False,True,False
214.1644,3,15,2.052673,1.775497,2.482941,2.364159,0.3466258,0,1,False,True,False
220.4311,4,1,1.92926,1.641525,2.25498,2.136858,1.815444,0,1,False,True,False
223.1978,4,2,1.848221,1.609543,2.268693,2.098432,0.9116322,0,1,False,True,False
225.92,4,3,1.84404,1.732117,2.161895,2.133459,1.347375,0,1,False,True,False
228.9311,4,4,2.085175,1.575378,2.990622,2.202177,1.410533,0,1,False,True,False
231.8978,4,5,2.30365,1.686066,3.764803,2.237968,0.9727733,0,1,False,True,False
234.5867,4,6,2.244324,1.966278,2.647729,2.328106,0.4156808,0,1,False,True,False
237.5089,4,7,2.094833,1.898849,2.372177,2.269913,1.515532,0,1,False,True,False
240.32,4,8,1.935837,1.518799,2.613734,2.152995,1.063463,0,1,False,True,False
243.2422,4,9,2.222626,1.765427,3.066638,2.26223,1.747827,0,1,False,True,False
246.4978,4,10,2.617615,1.71907,4.277889,2.350319,1.094146,0,1,False,True,False
248.9867,4,11,2.146637,2.101044,2.368679,2.362746,0.8341695,0,1,False,True,False
252.2645,4,12,2.196335,1.923676,2.598862,2.344351,0.4014181,0,1,False,True,False
255.1644,4,13,1.955612,1.785645,2.458773,2.393125,0.1315212,0,1,False,True,False
258.0645,4,14,1.863434,1.686401,2.354932,2.284837,1.168461,0,1,False,True,False
260.9089,4,15,1.904327,1.664307,2.511791,2.338586,0.4307293,0,1,False,True,False
