Timestamp,Current task,Current mode,Current score,errors,PosX,PosY,PosZ,RotX,RotY,RotZ,Grip pressed,Trigger pressed,Trigger axis,Grabbing object
0,0,1,0,0,0,0,0,0,0,0,False,False,0,False
0.02,0,1,0,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.2013407,0,1,0,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.2279953,0,1,0,0,-0.0760849,1.101605,0.6351424,-0.0783737,0.7083628,-0.08657479,False,False,0,False
0.2364053,0,1,0,0,-0.07706027,1.101185,0.6365331,-0.07536119,0.7051933,-0.08537316,False,False,0,False
0.242943,0,1,0,0,-0.07802705,1.100758,0.6381307,-0.07259341,0.7016338,-0.08450083,False,False,0,False
0.2846678,0,1,0,0,-0.07903175,1.100594,0.6396683,-0.07174251,0.6976886,-0.08451423,False,False,0,False
0.2955745,0,1,0,0,-0.08316712,1.099775,0.6460875,-0.06658396,0.6841191,-0.08407766,False,False,0,False
0.3065684,0,1,0,0,-0.08384947,1.099551,0.6471608,-0.06437852,0.6815485,-0.08324005,False,False,0,False
0.5139035,0,1,0,0,-0.09473924,1.096218,0.6646559,-0.03984329,0.6462436,-0.08211473,False,False,0,False
0.6141167,0,1,0,0,-0.09529738,1.096191,0.6654359,-0.03905525,0.6447459,-0.08156745,False,False,0,False
0.6229714,0,1,0,0,-0.09837513,1.097818,0.6727136,-0.03266105,0.6322044,-0.0724199,False,False,0,False
0.630984,0,1,0,0,-0.09833865,1.09793,0.6729601,-0.03212537,0.6314476,-0.07188843,False,False,0,False
0.6535851,0,1,0,0,-0.09856348,1.097837,0.6742199,-0.0302898,0.6296996,-0.06944304,False,False,0,False
0.6760837,0,1,0,0,-0.09828191,1.098083,0.6738184,-0.02958084,0.6297795,-0.06806009,False,False,0,False
0.6869237,0,1,0,0,-0.09803204,1.098372,0.6741946,-0.02891431,0.6292801,-0.06701276,False,False,0,False
0.6981714,0,1,0,0,-0.09813337,1.098442,0.6748884,-0.02839755,0.6286803,-0.06579918,False,False,0,False
0.7089295,0,1,0,0,-0.09814863,1.098538,0.6752132,-0.02776986,0.6280076,-0.06419134,False,False,0,False
0.7203274,0,1,0,0,-0.09826212,1.098511,0.6754422,-0.02684354,0.6274081,-0.06277014,False,False,0,False
0.7313223,0,1,0,0,-0.09829287,1.098604,0.6756626,-0.02593887,0.6269603,-0.0616434,False,False,0,False
0.7423312,0,1,0,0,-0.09837298,1.098588,0.6759042,-0.02508419,0.6268027,-0.06068749,False,False,0,False
0.7535846,0,1,0,0,-0.09832816,1.098652,0.6760466,-0.02442261,0.6268684,-0.06004817,False,False,0,False
0.7651346,0,1,0,0,-0.09812646,1.098234,0.6764453,-0.02346323,0.6268049,-0.05933207,False,False,0,False
0.7766302,0,1,0,0,-0.09812622,1.09806,0.6765488,-0.02236037,0.6264589,-0.05881895,False,False,0,False
0.7875797,0,1,0,0,-0.09822421,1.097815,0.6764345,-0.02157884,0.6260648,-0.05827308,False,False,0,False
0.7988087,0,1,0,0,-0.09851031,1.097956,0.6764292,-0.02104253,0.6255972,-0.05775887,False,False,0,False
0.8103204,0,1,0,0,-0.09871511,1.097898,0.6765291,-0.02092678,0.6250626,-0.05780117,False,False,0,False
0.8209439,0,1,0,0,-0.09883027,1.097923,0.6766625,-0.02066272,0.6244843,-0.05812727,False,False,0,False
0.8325621,0,1,0,0,-0.09896164,1.097878,0.6766337,-0.02040748,0.6239347,-0.05838963,False,False,0,False
0.8431188,0,1,0,0,-0.09929495,1.097795,0.6767543,-0.0203215,0.6234672,-0.05877816,False,False,0,False
