Timestamp Finished,Task,Glass#,Time till Score,Handling Time,Distance till Score,Handling Distance,Precision,Errors,Grabs,Loose Grip,Firm Grip,Varied Grip
142.5533,1,1,2.730255,2.468582,1.979962,1.943381,1.317405,0,1,False,True,False
147.4756,1,2,2.659256,2.26741,2.156357,1.902011,0.5777376,0,1,False,True,False
150.8089,1,3,1.994064,1.943283,1.927206,1.924586,0.1755397,0,1,False,True,False
155.3644,1,4,2.059113,1.865295,1.940665,1.866367,1.611432,0,1,False,True,False
159.7756,1,5,2.493668,2.177444,2.093332,1.972809,0.7323398,0,1,False,True,False
163.7756,1,6,2.282516,2.054749,2.122402,2.009347,0.2563474,0,1,False,True,False
167.6422,1,7,2.284851,1.977539,2.126894,1.990739,0.8429354,0,1,False,True,False
171.52,1,8,2.285858,2.066101,2.108564,1.995876,0.5301284,0,1,False,True,False
175.1089,1,9,1.876907,1.809494,1.967069,1.962658,0.0837708,0,1,False,True,False
178.8089,1,10,2.024719,1.888199,2.002364,1.969133,0.5471932,0,1,False,True,False
182.02,1,11,1.739853,1.596909,1.919863,1.890104,0.08412687,0,1,False,True,False
185.4311,1,12,2.067932,1.787399,2.177855,1.978907,0.2962478,0,1,False,True,False
188.5756,1,13,1.917191,1.776443,1.966416,1.939111,0.4780949,0,1,False,True,False
192.32,1,14,2.00647,1.773254,1.938834,1.879734,0.8928595,0,1,False,True,False
195.9311,1,15,2.336136,2.088562,2.00778,1.89723,0.2468431,0,1,False,True,False
214.7978,2,1,3.699509,3.254089,1.99812,1.877782,0.2512636,0,1,False,True,False
219.3867,2,2,2.419174,1.551849,2.640339,1.702729,1.839966,0,1,False,True,False
225.9867,2,3,5.355469,2.411835,3.72059,1.828548,0.235143,0,2,False,True,False
229.3089,2,4,2.020844,1.619034,1.945267,1.783033,0.4293753,0,1,False,True,False
233.3756,2,5,2.625397,2.40213,1.945751,1.895844,0.9039784,0,1,False,True,False
237.2867,2,6,2.222672,2.18721,1.845892,1.844326,0.9958547,0,1,False,True,False
241.6867,2,7,2.714828,2.525162,1.826265,1.814265,1.17271,0,1,False,True,False
245.6978,2,8,2.593414,1.97731,2.338038,1.751851,0.3678009,0,1,False,True,False
248.5756,2,9,2.037354,1.715729,1.853022,1.719427,1.008432,0,1,False,True,False
252.3645,2,10,2.70343,1.53038,3.203856,1.695171,0.9480034,0,1,False,True,False
255.7533,2,11,2.338486,1.80867,1.841524,1.713206,1.449013,0,1,False,True,False
259.0422,2,12,2.042389,1.664978,1.805493,1.650531,1.206653,0,1,False,True,False
262.2533,2,13,2.226532,1.921967,1.964842,1.858519,1.584048,0,1,False,True,False
265.52,2,14,2.164429,1.675537,2.234624,1.762373,0.4176506,0,1,False,True,False
268.6422,2,15,2.036133,1.608398,2.110346,1.779499,0.8309603,0,1,False,True,False
279.3978,3,1,2.575348,1.909424,2.35564,1.641818,0.3868333,0,1,False,True,False
283.1645,3,2,2.287689,1.965515,1.915929,1.671522,0.2752239,0,1,False,True,False
287.5978,3,3,2.465515,2.145172,1.88443,1.737454,0.7689442,0,1,False,True,False
291.1756,3,4,2.133484,2.032806,1.758996,1.731205,0.8009275,0,1,False,True,False
294.92,3,5,2.326477,1.899109,1.931607,1.677354,1.764293,0,1,False,True,False
298.0978,3,6,2.007446,1.966064,1.688436,1.683696,0.9638435,0,1,False,True,False
303.3422,3,7,2.940765,2.602875,2.278732,2.031416,0.7456567,0,1,False,True,False
306.3533,3,8,1.907806,1.820374,1.675659,1.652329,0.6251447,0,1,False,True,False
309.1422,3,9,1.72583,1.351563,2.180622,1.589107,1.691364,0,1,False,True,False
311.82,3,10,2.068207,1.361328,2.61359,1.58939,2.225971,0,1,False,True,False
314.1089,3,11,1.643738,1.306427,2.04963,1.671866,0.8721734,0,1,False,True,False
316.6756,3,12,1.618561,1.407104,1.712597,1.636292,0.9593086,0,1,False,True,False
319.7867,3,13,1.982117,1.451721,2.247972,1.647956,2.436433,0,1,False,True,False
322.5645,3,14,1.956329,1.384766,2.438543,1.622574,2.484993,0,1,False,True,False
325.1422,3,15,1.864746,1.664551,1.740068,1.665676,0.6816043,0,1,False,True,False
332.0978,4,1,1.948517,1.686066,2.170857,1.992414,1.003763,0,1,False,True,False
335.1534,4,2,1.932831,1.865234,2.052735,2.032028,0.8110834,0,1,False,True,False
338.4756,4,3,1.971283,1.765289,2.034533,1.939089,1.023979,0,1,False,True,False
341.8644,4,4,2.121185,1.776978,2.304136,1.981121,0.5866942,0,1,False,True,False
345.0756,4,5,2.148438,1.999237,1.912287,1.885812,0.601521,0,1,False,True,False
348.5311,4,6,2.197388,1.909424,2.133514,1.978638,0.4538977,0,1,False,True,False
351.6756,4,7,2.0466,1.876221,1.938795,1.885438,1.038977,0,1,False,True,False
355.1756,4,8,2.228912,1.84259,2.209074,1.911827,0.4317294,0,1,False,True,False
358.1867,4,9,1.73291,1.675446,1.907255,1.897422,0.2477524,0,1,False,True,False
361.52,4,10,2.016785,1.675568,2.16207,1.956614,1.241984,0,1,False,True,False
364.72,4,11,2.156036,1.876129,2.088877,1.966965,1.332628,0,1,False,True,False
367.9867,4,12,2.104584,1.864258,2.092478,2.007786,0.8621278,0,1,False,True,False
371.3755,4,13,2.122192,1.743317,2.271448,1.942033,0.2584256,0,1,False,True,False
374.4867,4,14,2.070496,1.909515,1.993843,1.94878,0.654532,0,1,False,True,False
377.7645,4,15,1.908539,1.798584,2.005162,1.990363,0.642993,0,1,False,True,False
