Timestamp Finished,Task,Glass#,Time till Score,Handling Time,Distance till Score,Handling Distance,Precision,Errors,Grabs,Loose Grip,Firm Grip,Varied Grip
61.22,1,1,2.009594,1.785664,2.066133,1.848807,0.3543581,0,1,False,True,False
63.96445,1,2,1.795555,1.643494,1.93273,1.848884,1.210054,0,1,False,True,False
66.65334,1,3,1.724258,1.630493,1.929331,1.888543,0.5770679,0,1,False,True,False
69.40889,1,4,1.755241,1.611259,2.006337,1.900815,1.010839,0,1,False,True,False
72.17556,1,5,1.841064,1.597534,2.085089,1.839519,0.8302864,0,1,False,True,False
75.00889,1,6,1.959801,1.66407,2.107466,1.850903,0.8294847,0,1,False,True,False
77.65334,1,7,1.756165,1.641762,1.88667,1.834771,0.2653346,0,1,False,True,False
80.49778,1,8,1.785446,1.673233,1.901778,1.842066,0.2543619,0,1,False,True,False
83.20889,1,9,1.728317,1.677078,1.881235,1.86985,0.2397822,0,1,False,True,False
86.02,1,10,1.734444,1.586449,1.934343,1.846782,0.6870004,0,1,False,True,False
88.82,1,11,1.764389,1.641548,1.877423,1.804637,0.4437337,0,1,False,True,False
91.43111,1,12,1.570259,1.452583,1.909382,1.860056,1.196168,0,1,False,True,False
94.55334,1,13,2.08741,1.648979,2.370618,1.813025,1.179531,0,1,False,True,False
96.95334,1,14,1.709251,1.506981,1.997303,1.83908,0.8158814,0,1,False,True,False
99.76445,1,15,1.940376,1.608276,2.275861,1.880005,1.00717,0,1,False,True,False
115.5644,2,1,1.963455,1.709259,1.946861,1.787997,1.069326,0,1,False,True,False
118.5644,2,2,1.948029,1.798782,1.83814,1.778342,0.1836426,0,1,False,True,False
121.12,2,3,1.542686,1.531364,1.747239,1.745937,0.2992444,0,1,False,True,False
123.9533,2,4,1.684143,1.630035,1.857962,1.849345,0.6374258,0,1,False,True,False
126.82,2,5,1.803123,1.664818,1.874428,1.819598,0.4195199,0,1,False,True,False
129.9978,2,6,2.231995,1.79715,2.273504,1.886809,1.741649,0,1,False,True,False
132.7756,2,7,1.982864,1.707901,2.043109,1.839933,0.5259419,0,1,False,True,False
135.6644,2,8,2.079132,1.741745,2.167776,1.836586,0.105264,0,1,False,True,False
138.2867,2,9,1.841751,1.652237,1.893832,1.843318,1.059798,0,1,False,True,False
141.0978,2,10,1.816742,1.664322,1.853218,1.82374,0.5157052,0,1,False,True,False
143.8533,2,11,1.690704,1.620255,1.778097,1.766236,0.7145211,0,1,False,True,False
146.6644,2,12,1.748138,1.635788,1.821745,1.786472,0.605183,0,1,False,True,False
149.32,2,13,1.65033,1.541473,1.814679,1.801609,1.537449,0,1,False,True,False
152.3422,2,14,1.880386,1.798782,1.833796,1.818597,0.7584553,0,1,False,True,False
155.2533,2,15,1.741592,1.73172,1.800273,1.800273,0.5070719,0,1,False,True,False
163.3644,3,1,2.143112,1.808868,1.941485,1.674818,1.188957,0,1,False,True,False
166.3533,3,2,2.082794,1.641525,2.116697,1.669474,0.2716013,0,1,False,True,False
169.0311,3,3,1.95636,1.708359,1.959057,1.733038,0.09540535,0,1,False,True,False
171.6978,3,4,1.797302,1.675293,1.839939,1.777754,0.2461001,0,1,False,True,False
174.4089,3,5,1.828094,1.708969,1.809771,1.728618,0.1064933,0,1,False,True,False
177.1089,3,6,1.866806,1.605576,2.016824,1.767646,0.5598352,0,1,False,True,False
179.5756,3,7,1.755051,1.630844,1.814108,1.748966,0.7279078,0,1,False,True,False
182.5645,3,8,2.175644,1.665024,2.52884,1.764214,1.749434,0,1,False,True,False
184.8867,3,9,1.848892,1.696976,1.809634,1.728589,0.6105186,0,1,False,True,False
187.42,3,10,1.692154,1.630844,1.701552,1.695832,0.3497174,0,1,False,True,False
190.1756,3,11,1.733154,1.618591,1.776245,1.713241,0.2546966,0,1,False,True,False
192.9422,3,12,1.830032,1.485306,2.11096,1.717424,0.2475266,0,1,False,True,False
195.6089,3,13,1.938446,1.574097,2.097988,1.70759,0.8430633,0,1,False,True,False
197.8089,3,14,1.557632,1.453857,1.793978,1.749956,0.8686162,0,1,False,True,False
200.1756,3,15,1.489075,1.472946,1.737261,1.736,0.04597854,0,1,False,True,False
206.5533,4,1,2.247879,1.653778,2.803575,1.945892,0.8319097,0,1,False,True,False
208.8978,4,2,1.743835,1.486938,2.09063,1.893575,0.7699612,0,1,False,True,False
211.5311,4,3,1.78569,1.677124,1.939942,1.908002,0.4698647,0,1,False,True,False
214.52,4,4,1.980621,1.562225,2.385622,1.880166,0.8193248,0,1,False,True,False
217.1867,4,5,1.877914,1.451736,2.378302,1.910759,0.4388774,0,1,False,True,False
219.7645,4,6,1.876633,1.463303,2.394693,1.90443,0.6344569,0,1,False,True,False
222.1867,4,7,1.695221,1.530136,1.967413,1.885091,0.6347441,0,1,False,True,False
224.9422,4,8,1.726013,1.485168,2.119686,1.928444,1.111171,0,1,False,True,False
227.5645,4,9,1.801605,1.453171,2.294162,1.898396,0.3668571,0,1,False,True,False
230.1089,4,10,1.820999,1.520325,2.186622,1.896112,1.523578,0,1,False,True,False
232.62,4,11,1.694946,1.518082,1.986633,1.877165,0.8996619,0,1,False,True,False
235.1533,4,12,1.634354,1.426056,2.028364,1.849916,0.7706023,0,1,False,True,False
237.6978,4,13,1.690353,1.373245,2.270698,1.889444,0.7321943,0,1,False,True,False
240.02,4,14,1.611023,1.406189,2.028938,1.888831,0.6004647,0,1,False,True,False
242.7867,4,15,1.899277,1.496307,2.49246,1.933433,0.7440044,0,1,False,True,False
