Task,Time till Score,Handling Time,Distance till Score,Handling Distance,Precision,Errors,Grabs,Loose Grips,Firm Grips,Objects with Varied Grip
1,40.61261,37.91158,29.19542,28.44746,9.621072,0,15,15,0,0
2,37.95827,35.74596,27.41738,26.54207,12.51934,0,15,15,0,0
3,39.33859,31.23793,31.62386,27.4638,22.33733,0,17,15,0,0
4,37.10007,34.51102,31.75299,30.43344,11.385,0,15,15,0,0
All,155.0095,139.4065,119.9897,112.8868,55.86275,0,62,60,0,0
