Timestamp,Current task,Current mode,Current score,errors,PosX,PosY,PosZ,RotX,RotY,RotZ,Grip pressed,Trigger pressed,Trigger axis,Grabbing object
0,0,2,99,0,0,0,0,0,0,0,False,False,0,False
0.02,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.2189864,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.2479472,0,2,99,0,0.4650161,0.9339516,-0.2555169,-0.0226023,0.6082391,-0.2016493,False,False,0,False
0.2553509,0,2,99,0,0.4578664,0.9324592,-0.2521133,-0.02192156,0.6081351,-0.1952616,False,False,0,False
0.2600299,0,2,99,0,0.4516732,0.9321856,-0.2495486,-0.02153305,0.6086146,-0.1902608,False,False,0,False
0.2700152,0,2,99,0,0.4450776,0.9316627,-0.2475271,-0.02116257,0.6103901,-0.1861427,False,False,0,False
0.2807931,0,2,99,0,0.4386155,0.9308802,-0.2455868,-0.01961347,0.6122175,-0.1825677,False,False,0,False
0.2932327,0,2,99,0,0.4318599,0.9288312,-0.241692,-0.01719957,0.6131156,-0.1797009,False,False,0,False
0.3033078,0,2,99,0,0.4252472,0.9278916,-0.2396369,-0.01445026,0.6135025,-0.1766509,False,False,0,False
0.313902,0,2,99,0,0.4186356,0.9269193,-0.2374708,-0.00989711,0.6129254,-0.1741597,False,False,0,False
0.3251751,0,2,99,0,0.4112076,0.9252852,-0.2342674,-0.005156658,0.6119577,-0.1721637,False,False,0,False
0.5141214,0,2,99,0,0.3170471,0.9120957,-0.1994993,0.02138252,0.6048771,-0.1918019,False,False,0,False
0.5272127,0,2,99,0,0.3086118,0.9118564,-0.1966247,0.01848388,0.5998852,-0.1952827,False,False,0,False
0.5392781,0,2,99,0,0.3051829,0.9121561,-0.1962328,0.01659865,0.5984049,-0.1969382,False,False,0,False
0.548886,0,2,99,0,0.3044014,0.912613,-0.1916837,0.01656675,0.5975122,-0.1976949,False,False,0,False
0.5597053,0,2,99,0,0.3019745,0.9130502,-0.1920816,0.01551038,0.5975346,-0.1975969,False,False,0,False
0.5715886,0,2,99,0,0.2991614,0.9141591,-0.1921486,0.01478084,0.5972702,-0.1971635,False,False,0,False
0.5822117,0,2,99,0,0.2968311,0.914518,-0.1928224,0.01444175,0.5977204,-0.1951802,False,False,0,False
0.5932314,0,2,99,0,0.2941215,0.9144783,-0.1928589,0.01424409,0.597833,-0.1928609,False,False,0,False
0.6046533,0,2,99,0,0.2943589,0.9161112,-0.1916434,0.01399929,0.5980055,-0.1915344,False,False,0,False
0.6154376,0,2,99,0,0.2910051,0.9150665,-0.1927762,0.01371242,0.5976678,-0.1903828,False,False,0,False
0.6266918,0,2,99,0,0.2894301,0.916481,-0.1939089,0.01363805,0.5972716,-0.1894749,False,False,0,False
0.6382158,0,2,99,0,0.2879383,0.916602,-0.1952793,0.01365033,0.5968066,-0.1889004,False,False,0,False
0.6492473,0,2,99,0,0.2849059,0.9157076,-0.1970062,0.01316153,0.5965987,-0.188315,False,False,0,False
0.6602489,0,2,99,0,0.2840264,0.9156412,-0.1990044,0.0119971,0.5968137,-0.1893052,False,False,0,False
0.6717579,0,2,99,0,0.2834849,0.9164906,-0.2002453,0.01114222,0.5967712,-0.1896713,False,False,0,False
0.6874354,0,2,99,0,0.2811799,0.915539,-0.2025225,0.01054231,0.5968282,-0.1894989,False,False,0,False
0.6956151,0,2,99,0,0.2817568,0.9163539,-0.2035052,0.01025245,0.5972093,-0.1889879,False,False,0,False
0.7051362,0,2,99,0,0.2812128,0.9163014,-0.2054672,0.009788867,0.5975617,-0.1886054,False,False,0,False
0.7164388,0,2,99,0,0.2811458,0.9162662,-0.2077014,0.008958247,0.597923,-0.1885868,False,False,0,False
0.7273445,0,2,99,0,0.2789874,0.9149793,-0.2106092,0.007140331,0.5983057,-0.1898491,False,False,0,False
0.7385566,0,2,99,0,0.2802791,0.9159569,-0.2119317,0.005204836,0.5987024,-0.1913107,False,False,0,False
0.7494838,0,2,99,0,0.28054,0.9160268,-0.2142911,0.003244637,0.5987279,-0.1914955,False,False,0,False
0.7605301,0,2,99,0,0.2803287,0.9163685,-0.2157983,0.001151609,0.598735,-0.191291,False,False,0,False
0.771928,0,2,99,0,0.2809674,0.91649,-0.2182838,-0.0008097229,0.598347,-0.1895874,False,False,0,False
0.7830335,0,2,99,0,0.2813484,0.9165683,-0.2206199,-0.002103722,0.5979023,-0.1878456,False,False,0,False
0.7942643,0,2,99,0,0.2810383,0.9163448,-0.2229166,-0.003249226,0.5971822,-0.1852399,False,False,0,False
0.805519,0,2,99,0,0.2832424,0.9174036,-0.2237858,-0.004608054,0.5966634,-0.1835281,False,False,0,False
0.8164745,0,2,99,0,0.2833638,0.9173945,-0.2261507,-0.00625186,0.5959785,-0.1813947,False,False,0,False
0.8280506,0,2,99,0,0.2867453,0.9192663,-0.2260649,-0.007729567,0.5955641,-0.1802445,False,False,0,False
0.8394187,0,2,99,0,0.2875514,0.9196249,-0.2285404,-0.009566372,0.5953168,-0.1791543,False,False,0,False
0.8502833,0,2,99,0,0.2877707,0.9198138,-0.2308416,-0.01228855,0.5955153,-0.1782424,False,False,0,False
0.8611182,0,2,99,0,0.2916362,0.9219569,-0.2306971,-0.01552118,0.5959082,-0.1783346,False,False,0,False
0.8723595,0,2,99,0,0.2924802,0.9224832,-0.2332575,-0.01849375,0.5960765,-0.1779642,False,False,0,False
0.8839337,0,2,99,0,0.293297,0.9231725,-0.2352798,-0.02103934,0.5961381,-0.1771202,False,False,0,False
0.8947796,0,2,99,0,0.296597,0.9254321,-0.2354996,-0.02279825,0.5957574,-0.176218,False,False,0,False
0.9060838,0,2,99,0,0.2973604,0.9260343,-0.237971,-0.02424563,0.5949706,-0.1750472,False,False,0,False
0.9168239,0,2,99,0,0.2978587,0.9269055,-0.2398865,-0.02612248,0.5942988,-0.1733706,False,False,0,False
0.9280973,0,2,99,0,0.3009298,0.9293801,-0.2399981,-0.0281517,0.5927514,-0.171333,False,False,0,False
0.9391849,0,2,99,0,0.3014688,0.9303653,-0.2424914,-0.03081701,0.5914834,-0.1696586,False,False,0,False
0.9502369,0,2,99,0,0.3017962,0.9318795,-0.2441067,-0.03371219,0.590299,-0.1672993,False,False,0,False
0.9616683,0,2,99,0,0.3044703,0.9347758,-0.2444679,-0.03601033,0.5892574,-0.1652493,False,False,0,False
0.9727439,0,2,99,0,0.3047614,0.9360256,-0.2470545,-0.03855142,0.5886336,-0.1636327,False,False,0,False
0.9839952,0,2,99,0,0.3049707,0.9378737,-0.2488639,-0.04210001,0.5890267,-0.1626407,False,False,0,False
0.9949712,0,2,99,0,0.3073229,0.9411623,-0.2497329,-0.04646327,0.589634,-0.1627802,False,False,0,False
1.006562,0,2,99,0,0.3074586,0.9425772,-0.2526388,-0.0505881,0.5900309,-0.1626439,False,False,0,False
1.017576,0,2,99,0,0.3073904,0.9446945,-0.2546062,-0.05531604,0.5907975,-0.1619799,False,False,0,False
1.028934,0,2,99,0,0.3069918,0.9462415,-0.2577779,-0.05970062,0.591211,-0.1606153,False,False,0,False
1.039992,0,2,99,0,0.3089537,0.9488881,-0.2586514,-0.06349117,0.5914535,-0.1593888,False,False,0,False
1.050859,0,2,99,0,0.3094003,0.9511037,-0.2606711,-0.06733746,0.5918425,-0.1581383,False,False,0,False
