Timestamp Finished,Task,Glass#,Time till Score,Handling Time,Distance till Score,Handling Distance,Precision,Errors,Grabs,Loose Grip,Firm Grip,Varied Grip
44.37556,1,1,4.447445,4.279366,1.998137,1.979893,0.5595618,0,1,True,False,False
51.99778,1,2,4.763798,4.523727,1.995694,1.941865,0.1359366,0,1,True,False,False
61.43111,1,3,5.897797,5.584484,2.089901,2.040477,0.7828972,0,1,True,False,False
70.59778,1,4,6.866249,6.378716,2.214668,2.07974,0.7099737,0,1,True,False,False
77.93111,1,5,4.916389,4.712784,2.026672,1.995236,0.5941699,0,1,True,False,False
84.36445,1,6,3.854851,3.786446,1.930954,1.926853,0.2227758,0,1,True,False,False
90.24223,1,7,3.398666,3.159264,2.056514,2.024662,0.5271741,0,1,True,False,False
96.54222,1,8,3.20977,2.98246,2.013867,1.969982,0.8317637,0,1,True,False,False
101.5756,1,9,2.837578,2.537392,1.987363,1.84518,1.159513,0,1,True,False,False
107.1644,1,10,2.952354,2.690636,1.909229,1.860997,0.5860192,0,2,True,False,False
111.72,1,11,2.759949,2.578835,1.870457,1.837443,0.6169474,0,1,True,False,False
118.6533,1,12,4.865189,4.609604,2.050535,1.98723,0.8519529,0,1,True,False,False
124.5644,1,13,3.34008,3.204819,1.988458,1.961219,0.4828065,0,1,True,False,False
130.1089,1,14,3.533302,3.451286,2.172657,2.15846,0.6300247,0,1,True,False,False
135.7756,1,15,3.672211,3.45195,1.96788,1.908306,0.6781378,0,1,True,False,False
149.1867,2,1,3.376251,3.354126,1.759181,1.75749,1.389901,0,1,True,False,False
155.6311,2,2,4.347061,4.233078,1.805966,1.788692,1.42303,0,1,True,False,False
162.4644,2,3,3.495148,3.305176,1.729727,1.715192,0.6991076,0,1,True,False,False
168.4533,2,4,3.989029,3.820984,1.93057,1.914726,1.699339,0,1,True,False,False
173.3311,2,5,3.158783,3.104996,1.728054,1.723836,0.4574626,0,1,True,False,False
178.7756,2,6,3.398926,3.374313,1.726557,1.723399,1.897431,0,1,True,False,False
184.9089,2,7,4.20282,4.109924,1.863818,1.855056,1.113014,0,1,True,False,False
190.0311,2,8,3.282944,3.239883,1.7437,1.741072,0.4937708,0,1,True,False,False
195.3645,2,9,3.60112,3.39595,1.736464,1.694791,1.585981,0,1,True,False,False
200.7533,2,10,3.662033,3.530334,1.763047,1.752031,0.8859805,0,1,True,False,False
207.9978,2,11,5.656281,5.339569,1.948434,1.828709,0.550644,0,1,True,False,False
213.4089,2,12,3.952026,3.656662,1.92618,1.809207,0.2739139,0,1,True,False,False
219.5756,2,13,3.604996,3.495728,1.723984,1.71577,0.4305738,0,1,True,False,False
224.8533,2,14,3.499405,3.452438,1.893012,1.880448,0.3584822,0,1,True,False,False
230.5089,2,15,3.156296,2.992294,1.820331,1.808201,0.9609013,0,1,True,False,False
239.4311,3,1,3.096725,2.960129,2.019011,1.998438,0.8932459,0,1,True,False,False
245.0089,3,2,3.905441,3.128036,2.041629,1.644283,0.5500863,0,1,True,False,False
254.32,3,3,8.12085,7.202911,2.715075,2.553817,0.3768024,0,2,True,False,False
263.4089,3,4,7.069031,6.612854,2.392906,2.166966,0.08445289,0,1,True,False,False
268.9311,3,5,3.788239,3.505432,1.834797,1.783617,0.4712769,0,1,True,False,False
274.3978,3,6,3.648438,3.250031,1.797417,1.648024,0.7692831,0,1,True,False,False
281.5867,3,7,5.722107,5.451324,1.974264,1.905385,1.085194,0,1,True,False,False
288.5867,3,8,4.91217,4.142212,2.031971,1.700005,1.382308,0,1,True,False,False
293.8533,3,9,3.544312,3.384521,1.619613,1.608124,0.8695371,0,1,True,False,False
299.32,3,10,3.393311,3.284149,1.735082,1.726502,0.7653063,0,1,True,False,False
304.5089,3,11,3.075256,2.96048,1.689867,1.671098,0.6617454,0,1,True,False,False
309.4311,3,12,2.915192,2.814148,1.747831,1.734737,0.3288657,0,1,True,False,False
315.32,3,13,3.889526,3.785919,1.821705,1.813057,0.8623543,0,1,True,False,False
320.5867,3,14,3.090759,2.891907,1.702288,1.681674,0.5055405,0,1,True,False,False
325.4089,3,15,2.808594,2.759277,1.73788,1.729542,0.949688,0,1,True,False,False
333.7867,4,1,3.443298,3.072083,2.110793,2.021124,0.6669456,0,1,True,False,False
338.9311,4,2,3.192261,2.948303,2.21971,2.182109,1.003068,0,1,True,False,False
344.5645,4,3,3.239899,3.059235,2.182225,2.159012,0.3533142,0,1,True,False,False
350.1645,4,4,3.311493,3.105652,2.195382,2.17532,0.4539971,0,1,True,False,False
355.32,4,5,2.871674,2.815369,2.205596,2.200347,0.4505208,0,1,True,False,False
362.7422,4,6,5.244354,5.070465,2.453193,2.42,0.720502,0,1,True,False,False
368.0422,4,7,3.172302,3.006195,2.170593,2.152975,0.4306509,0,1,True,False,False
373.2645,4,8,2.764465,2.592407,2.147258,2.112565,0.8252823,0,1,True,False,False
378.4422,4,9,3.048401,2.890747,2.199611,2.180692,0.8434102,0,1,True,False,False
383.4644,4,10,3.00116,2.714691,2.369294,2.292222,1.008986,0,1,True,False,False
388.22,4,11,2.908081,2.713806,2.286388,2.256169,0.475817,0,1,True,False,False
393.5422,4,12,3.047302,2.791901,2.166117,2.11586,1.053743,0,1,True,False,False
398.5867,4,13,3.110138,2.948792,2.290029,2.256509,0.4484619,0,1,True,False,False
403.42,4,14,2.860657,2.790863,2.197135,2.186742,0.1162675,0,1,True,False,False
409.6311,4,15,3.721832,3.339478,2.429947,2.254617,0.8321844,0,1,True,False,False
