Timestamp Finished,Task,Glass#,Time till Score,Handling Time,Distance till Score,Handling Distance,Precision,Errors,Grabs,Loose Grip,Firm Grip,Varied Grip
62.69778,1,1,1.815681,1.173492,3.328476,1.895388,2.935098,0,1,False,True,False
64.62,1,2,1.54821,1.228203,2.266345,1.93759,1.235649,0,1,False,True,False
66.70889,1,3,1.36998,1.306686,1.983662,1.966088,0.9227065,0,1,False,True,False
69.43111,1,4,1.70166,1.307381,2.380425,1.885497,1.326773,0,1,False,True,False
71.54222,1,5,1.456528,1.2854,2.043593,1.961579,0.5703421,0,1,False,True,False
73.90889,1,6,1.47644,1.262543,2.064345,1.895711,0.8185829,0,1,False,True,False
76.43111,1,7,1.731804,1.284279,2.617791,1.879835,0.8316671,0,1,False,True,False
78.37556,1,8,1.419731,1.240654,2.051219,1.956916,0.4862235,0,1,False,True,False
80.76445,1,9,1.529259,1.227837,2.200789,1.939695,0.7054859,0,1,False,True,False
83.17556,1,10,1.684212,1.286545,2.43149,1.883094,1.252023,0,1,False,True,False
85.24223,1,11,1.482239,1.260513,2.017226,1.862738,0.6433492,0,1,False,True,False
87.57555,1,12,1.54924,1.318428,2.061435,1.894179,0.5711893,0,1,False,True,False
89.85333,1,13,1.5149,1.2733,2.052818,1.89752,1.416623,0,1,False,True,False
91.97556,1,14,1.347176,1.172279,1.996856,1.927891,0.5335398,0,1,False,True,False
94.14223,1,15,1.268005,1.227776,1.930072,1.920176,0.2086961,0,1,False,True,False
102.7645,2,1,2.657234,2.169121,2.647336,1.768539,0.8744351,0,1,True,True,True
104.8422,2,2,1.483574,1.285294,1.9917,1.757912,0.9218329,0,1,False,True,False
107.2978,2,3,1.738167,1.252724,2.485471,1.712383,0.9706585,0,1,True,True,True
110.3422,2,4,2.560623,1.988174,2.058748,1.773853,3.157316,0,1,True,True,True
112.5533,2,5,1.520622,1.350807,1.843437,1.713848,2.504992,0,1,False,True,False
114.7422,2,6,1.319794,1.239655,1.765325,1.728216,2.561996,0,1,False,True,False
117.3311,2,7,1.709106,1.207672,2.68714,1.738572,0.8526791,0,1,False,True,False
119.12,2,8,1.296463,1.262451,1.759553,1.754312,0.2688687,0,1,False,True,False
121.4867,2,9,1.42865,1.239456,1.894992,1.769111,1.066671,0,1,False,True,False
123.6867,2,10,1.417732,1.207268,1.876372,1.735281,1.45807,0,1,False,True,False
125.7311,2,11,1.350975,1.184143,1.83498,1.72584,0.6033337,0,1,False,True,False
127.9867,2,12,1.506454,1.284935,1.963744,1.741336,1.210335,0,1,False,True,False
129.9644,2,13,1.350098,1.263199,1.734534,1.720443,0.6456807,0,1,False,True,False
132.1978,2,14,1.361237,1.150711,1.795382,1.721873,1.482874,0,1,False,True,False
134.1978,2,15,1.20369,1.160126,1.705703,1.703021,1.010874,0,1,False,True,False
142.3644,3,1,1.343018,1.172562,1.688001,1.588012,1.375152,0,1,False,True,False
144.5867,3,2,1.307724,1.082291,1.917364,1.645327,0.6111864,0,1,False,True,False
146.9311,3,3,1.653839,1.300156,2.394925,1.808475,0.6126255,0,1,False,True,False
149.22,3,4,1.752121,1.150406,2.886113,1.872781,1.398029,0,1,False,True,False
151.5533,3,5,1.897873,1.198257,3.128559,1.890738,1.125784,0,1,False,True,False
154.0867,3,6,2.163376,1.239777,3.461155,1.87072,1.869073,0,1,False,True,False
155.9644,3,7,1.582718,1.183823,2.337207,1.829461,1.166784,0,1,False,True,False
158.4978,3,8,2.016205,1.272079,3.125209,1.845412,1.581155,0,1,False,True,False
160.3978,3,9,1.615753,1.228409,2.525857,1.944559,1.007947,0,1,False,True,False
162.4422,3,10,1.516632,1.16185,2.347852,1.898457,0.9310888,0,1,False,True,False
164.6644,3,11,1.604034,1.294922,2.459669,2.115794,0.6961467,0,1,False,True,False
166.9089,3,12,1.625427,1.138885,2.786698,1.933533,2.292164,0,1,False,True,False
170.2645,3,13,2.914169,1.741776,3.336071,2.151902,2.164627,0,2,False,True,False
172.5311,3,14,1.518967,1.072815,2.449075,1.827742,1.68422,0,1,False,True,False
174.3756,3,15,1.273071,1.138596,1.772931,1.720864,2.275984,0,1,False,True,False
184.1867,4,1,1.40657,1.060181,2.399056,1.890232,1.041162,0,1,False,True,False
186.2756,4,2,1.419022,1.027603,2.436159,1.889794,0.6182531,0,1,False,True,False
188.1644,4,3,1.274246,1.228058,1.91389,1.907157,0.9543831,0,1,False,True,False
190.7311,4,4,1.640045,1.261673,2.432827,1.912937,0.8633251,0,1,False,True,False
192.6089,4,5,1.273392,1.150284,1.886546,1.824665,2.061875,0,1,False,True,False
194.8756,4,6,1.372925,1.172028,2.00674,1.844275,1.347435,0,1,False,True,False
197.42,4,7,1.684006,1.162308,2.708106,1.858104,1.468741,0,1,False,True,False
199.3978,4,8,1.427155,1.262283,2.000809,1.898437,1.40837,0,1,False,True,False
202.4978,4,9,2.125397,1.140244,3.687904,1.868325,0.172207,0,1,False,True,False
204.2867,4,10,1.506653,1.200699,2.203978,1.875014,0.3101977,0,1,False,True,False
206.6978,4,11,1.724213,1.241165,2.730914,1.881731,0.8369679,0,1,False,True,False
208.6644,4,12,1.423721,1.28479,1.936616,1.857961,0.04569307,0,1,False,True,False
210.9867,4,13,1.444275,1.251923,2.043047,1.826333,0.4116603,0,1,False,True,False
213.2533,4,14,1.587463,1.283737,2.286059,1.899619,1.03345,0,1,False,True,False
215.1422,4,15,1.254318,1.194855,1.894228,1.882748,0.4511361,0,1,False,True,False
