Timestamp Finished,Task,Glass#,Time till Score,Handling Time,Distance till Score,Handling Distance,Precision,Errors,Grabs,Loose Grip,Firm Grip,Varied Grip
166.5756,1,1,10.18423,2.991364,7.019002,2.081781,1.262273,0,2,True,True,True
171.2645,1,2,2.386108,2.054718,2.121122,1.932446,0.4283267,0,1,False,True,False
175.3311,1,3,2.263885,1.955719,2.164274,1.920805,2.131667,0,1,False,True,False
179.2756,1,4,2.08432,1.851517,2.03258,1.964717,0.4829992,0,1,False,True,False
183.6422,1,5,2.309036,1.763779,2.949675,1.960704,1.753115,0,1,False,True,False
187.1533,1,6,2.033554,1.663345,2.423085,1.961012,1.344253,0,1,False,True,False
191.52,1,7,2.256256,1.966446,2.153914,1.964798,0.6736042,0,1,False,True,False
195.4533,1,8,2.044815,1.765045,2.301701,1.96453,1.632097,0,1,False,True,False
199.3756,1,9,2.234909,1.817993,2.589391,1.941938,0.9921516,0,1,False,True,False
202.9533,1,10,2.306717,1.9104,2.488838,1.884049,0.4893443,0,1,False,True,False
206.8311,1,11,2.185272,1.730164,2.723218,1.915955,1.100916,0,1,False,True,False
210.8311,1,12,1.886261,1.542435,2.23983,1.87968,1.313655,0,1,False,True,False
213.7978,1,13,1.821075,1.648392,2.003307,1.889025,0.5192298,0,1,False,True,False
217.0422,1,14,1.784653,1.552399,2.098143,1.911696,2.570903,0,1,False,True,False
220.0867,1,15,1.646011,1.569656,1.950188,1.903203,0.8711843,0,1,False,True,False
255.8533,2,1,15.16467,15.50618,9.666335,5.391241,0.7967615,1,2,True,True,True
259.8533,2,2,2.241791,2.033691,1.970453,1.935054,2.335183,0,1,True,False,False
263.3978,2,3,2.211639,1.943512,2.163778,2.010941,1.768799,0,1,True,False,False
267.8644,2,4,2.791199,2.010681,3.163355,1.906799,2.299352,0,1,True,False,False
270.6978,2,5,2.182373,1.594421,2.88083,1.876545,2.670547,0,1,True,False,False
273.7645,2,6,2.134918,1.955414,1.978591,1.928121,2.447967,0,1,True,False,False
276.8867,2,7,1.983887,1.697571,2.174165,1.939561,0.06437947,0,1,True,False,False
280.1534,2,8,2.313019,1.698456,3.019453,1.944384,0.7272628,0,1,True,False,False
282.7089,2,9,1.728882,1.520416,2.006853,1.872644,1.156016,0,1,True,False,False
290.5645,2,10,6.848267,2.814423,6.299843,2.050129,0.3254214,0,2,True,True,True
294.9311,2,11,2.658966,2.402008,2.117817,1.937577,0.4047154,0,1,True,True,True
298.62,2,12,2.471161,1.966492,3.142176,2.090139,1.103136,0,1,True,False,False
301.7311,2,13,2.176361,1.945374,2.002364,1.875636,1.049479,0,1,True,False,False
305.9978,2,14,2.778137,2.513336,2.423618,2.088843,1.046589,0,1,True,False,False
309.5422,2,15,2.335846,1.977783,2.390152,1.971087,0.8838876,0,1,True,False,False
333.5089,3,1,2.803894,2.100189,2.725871,1.819171,2.808659,0,1,True,False,False
338.52,3,2,2.844025,2.44635,2.398368,1.941294,1.55536,0,1,True,False,False
343.42,3,3,3.297089,3.069733,2.059443,1.92896,1.296183,0,1,True,True,True
351.5645,3,4,6.102783,2.97113,6.074435,1.907287,0.5037115,0,2,True,False,False
355.9978,3,5,2.42746,2.20047,1.880983,1.805382,1.411426,0,1,True,False,False
360.8978,3,6,2.948364,2.300781,2.716103,1.807465,2.179004,0,1,True,False,False
364.92,3,7,2.492126,2.267883,1.946184,1.829914,0.7069363,0,1,True,False,False
368.9533,3,8,2.704224,2.623993,1.855628,1.837847,2.138243,0,1,True,False,False
375.5089,3,9,5.04837,3.036804,4.591099,1.969572,1.509128,0,2,True,False,False
379.7089,3,10,2.267609,2.211334,1.829407,1.815039,1.788015,0,1,True,False,False
384.0533,3,11,2.501984,2.279572,1.974539,1.893719,0.9725968,0,1,True,False,False
387.9422,3,12,2.235138,1.954742,1.903028,1.759696,1.406827,0,1,True,False,False
391.5533,3,13,2.305084,2.176544,1.779649,1.726729,0.8472444,0,1,True,True,True
395.1422,3,14,1.994995,1.787018,1.864028,1.727489,0.8093668,0,1,False,True,False
398.2645,3,15,1.957184,1.720306,1.878723,1.663598,1.361435,0,1,False,True,False
412.4867,4,1,2.034332,1.886688,2.112013,2.083313,0.2252315,0,1,False,True,False
416.4311,4,2,2.204132,2.133179,2.09876,2.090929,0.4064496,0,1,False,True,False
421.1534,4,3,2.592499,2.14447,2.608594,2.180076,0.8812717,0,1,False,True,False
425.4978,4,4,2.144775,2.044128,2.123382,2.109683,0.9073872,0,1,False,True,False
429.9089,4,5,2.332092,2.154663,2.232145,2.210686,2.370189,0,1,False,True,False
433.5645,4,6,1.934814,1.832397,2.151345,2.137543,1.510003,0,1,False,True,False
437.1978,4,7,2.082031,1.864594,2.224582,2.115845,0.5232721,0,1,False,True,False
440.9533,4,8,2.241089,1.742371,2.830198,2.12451,1.242463,0,1,False,True,False
443.9533,4,9,1.767944,1.678833,2.158257,2.131631,0.6017433,0,1,False,True,False
447.8533,4,10,1.879517,1.785675,2.084553,2.065982,0.51445,0,1,False,True,False
451.7422,4,11,2.228851,1.887146,2.529742,2.117555,1.926738,0,1,False,True,False
455.9533,4,12,2.731873,2.077698,2.908744,2.113357,1.39866,0,1,False,True,False
458.7311,4,13,1.778809,1.652588,2.075746,2.028008,1.284376,0,1,False,True,False
462.5867,4,14,2.392334,1.898193,2.79002,2.095422,0.3409839,0,1,False,True,False
466.2534,4,15,2.4086,2.000122,2.686302,2.039104,1.274642,0,1,False,True,False
