Timestamp Finished,Task,Glass#,Time till Score,Handling Time,Distance till Score,Handling Distance,Precision,Errors,Grabs,Loose Grip,Firm Grip,Varied Grip
61.86444,1,1,3.684902,2.735767,2.655994,2.014318,0.6269429,0,2,True,False,False
65.10889,1,2,2.316448,2.122066,2.131088,1.947593,0.8054011,0,1,True,False,False
68.28667,1,3,2.333611,2.257866,1.933123,1.922228,0.3955504,0,1,True,False,False
71.59778,1,4,2.437981,2.121834,2.260916,1.897244,0.379846,0,1,True,False,False
75.04222,1,5,2.765831,2.422989,2.650022,1.985426,0.7405041,0,1,True,False,False
78.22,1,6,2.515167,2.42569,1.97294,1.894846,1.048377,0,1,True,False,False
81.59778,1,7,2.385017,2.200638,1.958015,1.884265,0.2907788,0,1,True,False,False
84.86445,1,8,2.333809,2.066338,1.944614,1.856027,0.291311,0,1,True,False,False
87.99778,1,9,2.249901,1.999672,1.985364,1.863804,0.2946715,0,1,True,False,False
91.12,1,10,2.256142,2.010628,2.079801,1.929669,0.5426238,0,1,True,False,False
94.44222,1,11,2.362633,2.112633,2.011939,1.835268,0.5938393,0,1,True,False,False
97.58667,1,12,2.35582,2.099968,1.99034,1.867352,0.1532996,0,1,True,False,False
100.4867,1,13,2.038193,1.931366,1.952167,1.911207,1.539369,0,1,True,False,False
103.7978,1,14,2.233475,1.966454,2.066276,1.922421,0.8371204,0,1,True,False,False
106.9311,1,15,2.307037,1.955803,2.220515,1.880252,0.653843,0,1,True,False,False
123.9644,2,1,1.858261,1.641304,2.064725,1.736122,1.987396,0,1,True,False,False
127.3311,2,2,1.875137,1.742004,1.833921,1.743262,1.775461,0,1,True,False,False
130.1978,2,3,2.050171,1.990036,1.780291,1.759086,1.410923,0,1,True,False,False
133.3533,2,4,2.300491,2.055054,2.111943,1.792386,0.8496684,0,1,True,False,False
136.4422,2,5,2.396271,2.010437,2.437702,1.73438,0.8631564,0,1,True,False,False
139.2422,2,6,2.269516,2.010422,2.098424,1.752361,1.514057,0,1,True,False,False
141.7978,2,7,1.865952,1.799072,1.702411,1.691112,0.6819386,0,1,True,False,False
144.8422,2,8,2.184219,1.966629,1.944626,1.770639,1.240241,0,1,True,False,False
147.6089,2,9,1.968414,1.865952,1.818101,1.762676,0.8269043,0,1,True,False,False
150.6311,2,10,2.197998,1.845795,2.205672,1.784263,0.8930865,0,1,True,False,False
153.3422,2,11,2.06102,1.809708,2.058219,1.737513,1.107814,0,1,True,False,False
156.0089,2,12,1.957123,1.708832,2.069715,1.708539,0.4380342,0,1,True,False,False
158.6422,2,13,1.919159,1.764435,1.796806,1.705275,0.9691862,0,1,True,False,False
161.4533,2,14,1.916611,1.809341,1.736275,1.711356,0.5705155,0,1,True,False,False
164.8533,2,15,2.457626,2.144974,1.866675,1.79108,2.463975,0,1,True,False,False
172.4533,3,1,2.593796,2.468506,1.838205,1.78969,1.138029,0,1,True,False,False
175.6644,3,2,2.374512,2.04332,2.342576,1.818109,0.5020053,0,1,True,False,False
178.3311,3,3,2.171722,1.876953,2.431761,1.967295,1.692674,0,1,True,False,False
180.8533,3,4,2.046555,1.876434,2.200635,1.974038,0.4252737,0,1,True,False,False
183.5311,3,5,2.041855,1.785645,2.149452,1.919123,1.49331,0,1,True,False,False
186.4644,3,6,2.227966,2.09964,1.859437,1.79478,1.269448,0,1,True,False,False
189.3756,3,7,2.101685,1.877029,2.047148,1.80576,2.441818,0,1,True,False,False
192.0422,3,8,2.031418,1.920746,1.873412,1.824705,0.7488966,0,1,True,False,False
195.1311,3,9,2.183334,1.831802,2.100555,1.752509,0.8410864,0,1,True,False,False
197.9978,3,10,2.178268,2.042877,1.859924,1.747165,0.5467269,0,1,True,False,False
200.82,3,11,2.06337,1.88765,1.832236,1.735234,0.8263291,0,1,True,False,False
203.8311,3,12,2.192001,2.08287,1.720227,1.656509,1.453158,0,1,True,False,False
206.5978,3,13,1.898911,1.67572,1.929855,1.684451,0.4062,0,1,True,False,False
209.2311,3,14,1.99614,1.887329,1.819342,1.716011,0.7160241,0,1,True,False,False
212.2089,3,15,2.182266,1.978607,2.041246,1.890792,1.304066,0,1,True,False,False
218.5311,4,1,2.347916,2.234909,2.082125,2.042264,1.355866,0,1,True,False,False
222.2867,4,2,2.729279,2.423309,2.433069,2.092488,1.105401,0,1,True,False,False
225.6089,4,3,2.733612,2.333572,2.55931,2.026439,0.05256516,0,1,True,False,False
228.8867,4,4,2.627441,2.467911,2.044235,1.98297,0.3303493,0,1,True,False,False
232.4533,4,5,2.517639,2.443832,2.014255,1.990427,0.981514,0,1,True,False,False
236.1533,4,6,2.656052,2.300919,2.335101,1.96289,0.363207,0,1,True,False,False
239.4311,4,7,2.414154,2.266266,2.029832,1.968345,0.4044174,0,1,True,False,False
242.9867,4,8,2.563843,2.423401,2.044595,1.985725,0.2657771,0,1,True,False,False
246.4533,4,9,2.455658,2.090073,2.337229,1.955494,1.347357,0,1,True,False,False
249.5867,4,10,2.238525,2.090363,2.018179,1.940954,0.1744211,0,1,True,False,False
253.1644,4,11,2.465683,2.257217,2.082378,1.959045,1.266652,0,1,True,False,False
256.3867,4,12,2.201706,1.987503,2.05474,1.882493,0.5384989,0,1,True,False,False
259.7756,4,13,2.351318,1.943146,2.376349,1.905789,0.6772058,0,1,True,False,False
262.9533,4,14,2.346191,2.05481,2.176547,1.934503,0.7662191,0,1,True,False,False
266.2645,4,15,2.360168,2.119934,2.064795,1.934992,0.9009822,0,1,True,False,False
