Timestamp,Current task,Current mode,Current score,errors,PosX,PosY,PosZ,RotX,RotY,RotZ,Grip pressed,Trigger pressed,Trigger axis,Grabbing object
0,1,2,99,0,0,0,0,0,0,0,False,False,0,False
0.02,1,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.2674747,1,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.2952277,1,2,99,0,-0.352593,0.8029125,-0.03238124,0.05083214,0.9438547,-0.3145946,False,False,0,False
0.3056187,1,2,99,0,-0.3541665,0.8038828,-0.03230876,0.05003528,0.9447107,-0.3135436,False,False,0,False
0.3119552,1,2,99,0,-0.3558493,0.8050011,-0.03217716,0.04924459,0.9455405,-0.3124115,False,False,0,False
0.31865,1,2,99,0,-0.3573892,0.8058932,-0.03184099,0.04866658,0.9463701,-0.3111884,False,False,0,False
0.3279045,1,2,99,0,-0.3587647,0.8069677,-0.03143615,0.04806301,0.9472603,-0.3097716,False,False,0,False
0.3393852,1,2,99,0,-0.3598574,0.8084394,-0.03086943,0.04740983,0.9482295,-0.3080247,False,False,0,False
0.3502688,1,2,99,0,-0.3609386,0.8095304,-0.03024811,0.04645108,0.9490475,-0.3066778,False,False,0,False
0.3614704,1,2,99,0,-0.3618121,0.8106985,-0.0296225,0.04542164,0.9497095,-0.3056881,False,False,0,False
0.3731495,1,2,99,0,-0.3625024,0.8121698,-0.02875252,0.04442773,0.9502854,-0.3048022,False,False,0,False
0.5676866,1,2,99,0,-0.3501215,0.8335789,-0.003169009,0.04169036,0.9532607,-0.2990256,False,False,0,False
0.5882416,1,1,99,0,-0.3469773,0.8369185,0.0001535919,0.04291514,0.9543368,-0.295472,False,False,0,False
0.5982333,1,1,99,0,-0.3439241,0.8394467,0.003676226,0.04323358,0.9551209,-0.2929813,False,False,0,False
0.6079649,1,1,99,0,-0.3424092,0.8408571,0.005535414,0.04248854,0.9557238,-0.2911651,False,False,0,False
