Timestamp Finished,Task,Glass#,Time till Score,Handling Time,Distance till Score,Handling Distance,Precision,Errors,Grabs,Loose Grip,Firm Grip,Varied Grip
82.99778,1,1,11.7466,11.59591,4.93313,4.92958,0.8537464,0,1,True,False,False
91.45334,1,2,4.986938,4.705833,2.037118,2.023232,0.8839501,0,1,True,False,False
99.33112,1,3,4.99131,4.713806,2.079817,2.066572,1.392354,0,1,True,False,False
106.1644,1,4,4.518425,4.478554,2.12615,2.124687,1.042492,0,1,True,False,False
113.6978,1,5,4.993172,4.837692,2.144742,2.140841,1.408736,0,1,True,False,False
121.5089,1,6,5.096794,4.871552,2.11417,2.101309,1.330541,0,1,True,False,False
128.5867,1,7,4.500725,4.379662,2.038549,2.033255,0.7661373,0,1,True,False,False
135.6089,1,8,4.664825,4.502716,2.023832,2.01412,0.8286916,0,1,True,False,False
142.7533,1,9,4.52562,4.310974,1.98384,1.953598,1.572041,0,1,True,False,False
149.42,1,10,4.502426,4.323532,1.961586,1.943589,0.8486856,0,1,True,False,False
155.9311,1,11,4.020767,3.955734,1.908839,1.905238,0.4675299,0,1,True,False,False
162.9644,1,12,4.541763,4.300873,1.99479,1.971204,0.9022408,0,1,True,False,False
170.1867,1,13,4.615326,4.445465,1.975731,1.957363,0.5877033,0,1,True,False,False
176.8422,1,14,4.267883,4.178268,2.027285,2.020593,0.9128849,0,1,True,False,False
183.7978,1,15,4.520874,4.378754,1.975094,1.967624,0.5498428,0,1,True,False,False
217.32,2,1,4.544647,4.423447,1.936718,1.93153,0.4397255,0,1,True,False,False
223.5422,2,2,4.187622,3.8535,1.852384,1.787773,0.1743648,0,1,True,False,False
229.6089,2,3,3.876877,3.776047,1.809854,1.80466,0.5214133,0,1,True,False,False
236.1311,2,4,3.953217,3.830673,1.76483,1.756577,0.2731399,0,1,True,False,False
243.7089,2,5,4.672485,4.367355,1.873295,1.852729,0.6351212,0,1,True,False,False
250.7311,2,6,4.469055,4.26825,1.860485,1.835556,1.316181,0,1,True,False,False
256.6645,2,7,3.788666,3.574005,1.844288,1.823807,0.4278744,0,1,True,False,False
262.7645,2,8,3.8685,3.463867,1.878397,1.835895,1.167852,0,1,True,False,False
269.0978,2,9,4.114075,3.955017,1.881164,1.869241,0.5107291,0,1,True,False,False
275.6756,2,10,4.156891,4.088379,1.841539,1.838236,2.304857,0,1,True,False,False
284.2756,2,11,4.290558,4.211517,1.957602,1.953118,0.3212532,0,1,True,False,False
291.02,2,12,4.321198,4.166138,1.840446,1.832435,0.3676277,0,1,True,False,False
297.0978,2,13,3.887329,3.731293,1.780698,1.771051,0.941259,0,1,True,False,False
304.2089,2,14,4.329926,4.055145,1.856269,1.839936,0.2721636,0,1,True,False,False
310.1089,2,15,3.907349,3.842438,1.848508,1.844375,0.71096,0,1,True,False,False
356.2422,3,1,5.424072,5.316772,1.840522,1.836056,0.2199054,0,1,True,False,False
363.72,3,2,5.083374,5.048676,1.865699,1.863951,0.3103357,0,1,True,False,False
371.6422,3,3,5.443268,5.272095,1.89449,1.881519,1.0862,0,1,True,False,False
378.0645,3,4,4.368683,4.28717,1.758262,1.754195,0.7329803,0,1,True,False,False
384.5978,3,5,4.157257,4.122467,1.737694,1.73611,0.2308125,0,1,True,False,False
390.4422,3,6,3.39978,3.30603,1.728573,1.721257,0.08017839,0,1,True,False,False
397.5422,3,7,4.746246,4.52243,1.891204,1.876712,1.02979,0,1,True,False,False
403.2645,3,8,3.711884,3.619385,1.770804,1.767784,0.4176581,0,1,True,False,False
408.9867,3,9,3.748627,3.685944,1.692158,1.68623,0.9434932,0,1,True,False,False
414.7089,3,10,3.628235,3.56366,1.703553,1.699947,1.037679,0,1,True,False,False
420.9978,3,11,4.175842,4.121582,1.757031,1.754677,0.7421933,0,1,True,False,False
426.7756,3,12,3.553528,3.530273,1.710405,1.709079,0.5537226,0,1,True,False,False
433.7756,3,13,4.376404,4.155457,1.863734,1.847133,0.917468,0,1,True,False,False
439.9756,3,14,4.075409,4.010559,1.73774,1.735641,1.105628,0,1,True,False,False
447.22,3,15,4.760345,4.643982,1.800632,1.794469,0.1805269,0,1,True,False,False
465.3978,4,1,4.856201,4.735657,2.184229,2.178194,0.4966752,0,1,True,False,False
474.6756,4,2,6.851074,6.824677,2.19433,2.193777,0.4990386,0,1,True,False,False
482.6645,4,3,5.48996,5.362091,2.20559,2.199941,0.3916633,0,1,True,False,False
490.1978,4,4,5.003967,4.970154,2.183203,2.182695,0.39598,0,1,True,False,False
497.42,4,5,4.86319,4.860382,2.17606,2.17606,0.2560675,0,1,True,False,False
505.4422,4,6,5.045685,4.814117,2.194411,2.165184,0.4570368,0,1,True,False,False
511.9311,4,7,4.418976,4.266479,2.1253,2.119815,1.054328,0,1,True,False,False
519.7089,4,8,5.036011,4.969666,2.073472,2.071036,0.3165697,0,1,True,False,False
526.5756,4,9,4.330078,4.289307,2.224641,2.22325,0.2651695,0,1,True,False,False
534.42,4,10,5.092896,5.014832,2.188982,2.185639,0.53698,0,1,True,False,False
543.3089,4,11,5.03479,4.848511,2.119395,2.108381,0.9104131,0,1,True,False,False
550.5422,4,12,4.268799,4.108887,2.153578,2.139665,1.084794,0,1,True,False,False
557.7978,4,13,4.946228,4.691101,2.199613,2.164618,0.297152,0,1,True,False,False
565.3867,4,14,5.263489,4.590637,2.367366,2.080296,0.5627552,0,1,True,False,False
571.92,4,15,4.771301,4.424683,2.076842,2.022465,1.182117,0,1,True,False,False
