Timestamp,Current task,Current mode,Current score,errors,PosX,PosY,PosZ,RotX,RotY,RotZ,Grip pressed,Trigger pressed,Trigger axis,Grabbing object
0,0,2,99,0,0,0,0,0,0,0,False,False,0,False
0.02,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.1932656,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.2324147,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.2455073,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.2506132,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.2577999,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.2796177,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.3020025,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.4804764,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.4951414,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.5040706,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.5131209,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.5244181,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.5354619,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.5465359,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.5578034,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.5688676,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.5801795,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.5913174,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.6028546,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.6177403,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.6253965,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.6362832,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.6489773,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.6608345,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.6699774,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.681026,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.6921167,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.7032731,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.7140967,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.7251496,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.7365184,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.7474457,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.7586998,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.7694921,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.7811984,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.7921703,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.8031758,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.8144466,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.8263533,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.836987,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.8481226,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.8597167,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.8701615,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.8815104,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.8929164,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.9040022,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.9150658,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.9264772,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.9377452,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.9488554,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.9600649,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.9713796,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.9821911,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.9936516,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.004561,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.015648,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.027046,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.037875,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.049164,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.060111,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.071331,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.083328,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.093956,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.10514,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.116903,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.12737,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.138456,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.149514,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.160925,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.172337,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.182776,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.194558,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.205484,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.216753,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.228019,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.239286,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.250304,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.261565,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.272906,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.284184,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.294785,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.306246,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.32144,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.334356,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.339091,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.350572,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.361705,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.3731,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.38399,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.395506,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.406972,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
1.418065,0,2,99,0,-0.017,0,0.027,0,0,0,False,False,0,False
