Timestamp Finished,Task,Glass#,Time till Score,Handling Time,Distance till Score,Handling Distance,Precision,Errors,Grabs,Loose Grip,Firm Grip,Varied Grip
61.18667,1,1,3.022976,2.682331,2.101282,1.926458,0.4747107,0,1,False,True,False
67.33112,1,2,4.174419,3.989262,1.974344,1.949509,0.1176897,0,1,False,True,False
72.74223,1,3,3.4524,3.08255,2.100098,1.951791,0.3083635,0,1,False,True,False
77.75333,1,4,3.337311,3.149872,1.994376,1.964154,0.5016165,0,1,False,True,False
82.79778,1,5,3.165031,2.993767,1.988151,1.953393,0.5977042,0,1,False,True,False
88.25333,1,6,3.638336,3.587326,1.948723,1.946232,0.4783747,0,1,False,True,False
93.75333,1,7,3.386436,3.272774,1.991823,1.979677,0.3543814,0,1,False,True,False
98.95334,1,8,3.180016,3.173103,1.969036,1.969036,0.613825,0,1,False,True,False
103.9978,1,9,3.01812,2.792015,2.04689,1.922338,0.4568695,0,1,False,True,False
108.9089,1,10,3.216743,3.039429,2.012184,1.951661,0.2720836,0,1,False,True,False
114.3311,1,11,3.634483,3.195961,2.168253,1.977022,0.4721328,0,1,False,True,False
120.62,1,12,3.522957,3.296295,2.100264,2.050462,0.2724603,0,1,False,True,False
125.9756,1,13,3.527359,3.262527,2.028257,1.982269,0.9090592,0,1,False,True,False
131.12,1,14,3.287788,3.249519,1.9999,1.998026,0.3118716,0,1,False,True,False
135.8867,1,15,2.906357,2.726089,1.958954,1.949719,0.309543,0,1,False,True,False
158.1533,2,1,4.668625,4.077271,2.047221,1.929936,1.20602,0,1,False,True,False
163.4978,2,2,3.45549,3.148926,1.882592,1.82635,0.5778224,0,1,False,True,False
167.8867,2,3,2.941666,2.770523,1.800996,1.778854,0.7297932,0,1,False,True,False
172.1756,2,4,2.661804,2.659973,1.790909,1.790909,0.4665933,0,1,False,True,False
177.2311,2,5,3.370804,3.103195,1.833183,1.78095,0.2895914,0,1,False,True,False
182.1978,2,6,3.524078,3.138428,2.01203,1.818219,0.5267881,0,1,False,True,False
186.2422,2,7,2.820557,2.813782,1.825293,1.825293,0.7564828,0,1,False,True,False
190.9089,2,8,3.064774,2.88176,1.948583,1.885761,0.9827347,0,1,False,True,False
195.5867,2,9,3.196091,2.825821,1.976881,1.803433,1.1582,0,1,False,True,False
200.2867,2,10,3.394836,3.127808,1.913426,1.83033,0.06207208,0,1,False,True,False
209.1089,2,11,7.324692,3.830246,4.663369,2.777879,0.5597557,1,2,False,True,False
213.5422,2,12,2.843826,2.781754,1.838397,1.829863,0.6629345,0,1,False,True,False
218.5422,2,13,3.440918,3.103867,2.096446,1.836233,0.5629963,0,1,False,True,False
223.3422,2,14,3.417801,3.172363,1.951823,1.849735,0.5552197,0,1,False,True,False
227.8867,2,15,3.036041,2.848465,1.915425,1.829092,0.6139994,0,1,False,True,False
238.5645,3,1,2.884323,2.746277,1.819979,1.806236,0.7934813,0,1,False,True,False
243.0645,3,2,2.850143,2.602158,1.867908,1.738576,1.249856,0,1,False,True,False
248.0089,3,3,3.450012,3.407532,1.834477,1.830119,0.2399923,0,1,False,True,False
253.1978,3,4,3.498688,3.270844,1.954667,1.831882,1.062569,0,1,False,True,False
257.8311,3,5,3.0625,2.903839,1.830877,1.773473,1.033454,0,1,False,True,False
262.4644,3,6,3.11557,2.89212,1.855736,1.825375,0.9860239,0,1,False,True,False
268.1311,3,7,3.990265,3.69632,1.887082,1.808361,0.6975475,0,1,False,True,False
272.82,3,8,3.071136,3.003296,1.821357,1.814723,0.1738371,0,1,False,True,False
277.5978,3,9,3.002228,2.949036,1.769707,1.764393,0.4524042,0,1,False,True,False
282.1645,3,10,2.787994,2.713715,1.777237,1.772223,0.1227216,0,1,False,True,False
287.0867,3,11,3.108215,3.049286,1.826373,1.824134,0.249099,0,1,False,True,False
291.6089,3,12,2.816467,2.569763,1.850006,1.737933,0.3020054,0,1,False,True,False
296.7311,3,13,3.615448,3.250916,1.998198,1.817992,0.574055,0,1,False,True,False
301.5089,3,14,3.299988,2.982208,2.006728,1.875019,0.1268118,0,1,False,True,False
305.8422,3,15,2.807373,2.736267,1.832167,1.828766,0.2323252,0,1,False,True,False
315.6534,4,1,3.445801,3.059692,2.261488,2.003159,0.6961351,0,1,False,True,False
320.5089,4,2,3.522217,3.407928,2.023375,2.006736,0.1744462,0,1,False,True,False
325.4867,4,3,3.159668,2.903809,2.095491,2.000219,1.204736,0,1,False,True,False
330.8089,4,4,3.800903,3.338989,2.211806,2.036274,1.352895,0,1,False,True,False
336.0645,4,5,3.695953,3.395508,2.078972,2.014123,1.096325,0,1,False,True,False
342.1756,4,6,4.523071,4.099274,2.286212,2.075276,0.4153301,0,1,False,True,False
347.3089,4,7,3.568054,3.238434,2.14924,2.064071,0.6134706,0,1,False,True,False
352.0978,4,8,3.220001,2.960449,2.105723,2.051839,0.7230991,0,1,False,True,False
357.22,4,9,3.348877,2.88205,2.293879,2.06877,0.5391093,0,1,False,True,False
361.7311,4,10,3.021423,2.723816,2.140299,2.040843,0.9060562,0,1,False,True,False
366.3755,4,11,2.919128,2.768829,2.12517,2.10707,0.1267776,0,1,False,True,False
371.9533,4,12,3.927338,3.136108,2.668515,2.002114,0.8491943,0,1,False,True,False
376.5089,4,13,3.466827,3.080322,2.151341,2.035571,0.7855363,0,1,False,True,False
381.4533,4,14,3.265411,2.717468,2.441563,2.112804,0.6613964,0,1,False,True,False
386.7311,4,15,3.805298,3.192993,2.340744,2.06548,0.7210252,0,1,False,True,False
