Timestamp Finished,Task,Glass#,Time till Score,Handling Time,Distance till Score,Handling Distance,Precision,Errors,Grabs,Loose Grip,Firm Grip,Varied Grip
72.82,1,1,2.111259,1.93293,1.902682,1.855869,1.004635,0,1,True,False,False
76.07555,1,2,2.191071,1.772255,2.309808,1.889686,0.4288761,0,1,True,False,False
80.56445,1,3,3.723175,3.541664,2.074675,2.058766,1.042838,0,1,True,False,False
84.98667,1,4,3.005913,2.602173,2.028325,1.941282,0.6575351,0,1,True,True,True
87.78667,1,5,1.60511,1.484245,1.924534,1.910347,1.622328,0,1,False,True,False
90.52,1,6,1.703491,1.406342,2.131148,1.900385,0.311437,0,1,False,True,False
93.69778,1,7,2.379639,2.233467,1.987829,1.97059,0.4187779,0,1,False,True,False
96.53111,1,8,1.648438,1.606644,1.944512,1.94,0.7238989,0,1,False,True,False
99.26445,1,9,1.600769,1.539368,1.907271,1.897079,0.6665903,0,1,False,True,False
102.2422,1,10,1.876175,1.652969,2.069682,1.954887,0.3244183,0,1,False,True,False
105.1311,1,11,2.016464,1.686073,2.203436,1.941971,1.160667,0,1,False,True,False
107.62,1,12,1.71405,1.6642,1.958578,1.949728,0.5788901,0,1,False,True,False
110.4533,1,13,1.699142,1.552483,1.920538,1.890213,1.402065,0,1,False,True,False
113.0311,1,14,1.502823,1.47171,1.909237,1.906361,0.8419007,0,1,False,True,False
116.1422,1,15,1.980789,1.641716,2.047031,1.898529,1.282002,0,1,False,True,False
129.5422,2,1,2.446617,2.056404,2.048385,1.860631,2.338513,0,1,False,True,False
133.0756,2,2,2.349548,1.932968,2.405909,1.904558,1.428007,0,1,False,True,False
136.9978,2,3,2.037918,1.743698,1.88232,1.785585,1.733213,0,1,False,True,False
139.6978,2,4,1.800674,1.654938,1.819987,1.798511,2.269191,0,1,False,True,False
142.3978,2,5,1.752899,1.631348,1.778563,1.760587,2.522354,0,1,False,True,False
145.1422,2,6,1.748993,1.510193,1.811687,1.734806,0.8036862,0,1,False,True,False
148.0756,2,7,2.034897,1.642014,2.139434,1.733572,1.068317,0,1,False,True,False
150.4978,2,8,1.810364,1.579315,1.881591,1.761203,0.3855239,0,1,False,True,False
153.2422,2,9,1.973297,1.640778,2.039047,1.802847,0.6406115,0,1,False,True,False
155.7867,2,10,1.815811,1.432007,2.030249,1.714003,0.4846129,0,1,False,True,False
158.1533,2,11,1.701218,1.451965,1.884584,1.756993,0.4234801,0,1,False,True,False
160.9756,2,12,1.954895,1.49733,2.066315,1.718899,0.8187514,0,1,False,True,False
163.6089,2,13,2.007156,1.651443,2.057292,1.774871,0.7158902,0,1,False,True,False
165.92,2,14,1.639099,1.597595,1.769175,1.764029,0.699069,0,1,False,True,False
168.82,2,15,2.002579,1.719498,1.957149,1.836141,1.436568,0,1,False,True,False
179.1867,3,1,2.406235,2.055038,1.881389,1.739543,1.775805,0,1,False,True,False
182.6422,3,2,2.142151,1.509262,2.42022,1.688132,1.653855,0,1,False,True,False
185.0089,3,3,1.815689,1.461868,1.771196,1.683272,2.054075,0,1,False,True,False
191.8422,3,4,5.935699,2.311432,5.314669,1.877008,0.3447152,0,2,False,True,False
195.2867,3,5,1.940842,1.775696,1.882421,1.858647,0.4707327,0,1,False,True,False
198.32,3,6,2.00325,1.676498,1.859395,1.73614,2.042614,0,1,False,True,False
201.5311,3,7,2.319229,1.706818,2.278649,1.823273,2.530811,0,1,False,True,False
206.6422,3,8,4.414688,2.310959,4.023132,1.913969,0.2883995,0,2,False,True,False
209.6756,3,9,1.886292,1.775467,1.817742,1.811943,1.315418,0,1,False,True,False
213.6533,3,10,2.614365,2.301117,1.972365,1.876699,1.670609,0,1,True,True,True
216.5089,3,11,1.88385,1.641495,1.94819,1.887079,1.428865,0,1,False,True,False
219.7311,3,12,2.213654,1.697983,2.365654,1.928568,1.396738,0,1,False,True,False
222.3978,3,13,1.752289,1.666443,1.920631,1.903863,0.8203111,0,1,False,True,False
225.7311,3,14,2.203003,1.70816,1.943677,1.865136,1.650993,0,1,False,True,False
229.3533,3,15,1.824249,1.549698,1.868657,1.808771,1.115506,0,1,False,True,False
234.7645,4,1,1.635254,1.46434,1.997105,1.958096,0.7304678,0,1,False,True,False
237.3645,4,2,1.744278,1.317764,2.46106,1.950269,0.6492341,0,1,False,True,False
239.4422,4,3,1.555191,1.31987,2.083965,2.022423,0.4277571,0,1,False,True,False
241.9978,4,4,1.730316,1.287323,2.41119,2.015878,0.3539289,0,1,False,True,False
244.2756,4,5,1.707687,1.408142,2.27549,2.049374,0.6869708,0,1,False,True,False
246.5422,4,6,1.639526,1.442032,2.127444,2.055289,1.290621,0,1,False,True,False
248.8645,4,7,1.57077,1.272598,2.228975,1.954949,0.8508596,0,1,False,True,False
250.9533,4,8,1.425522,1.27153,1.995436,1.949294,2.00925,0,1,False,True,False
253.42,4,9,1.62558,1.338516,2.185809,1.981593,0.7858039,0,1,False,True,False
256.1311,4,10,2.046616,1.295425,3.47265,1.963928,0.5971863,0,1,False,True,False
257.9533,4,11,1.511078,1.317871,2.078,1.991228,1.622274,0,1,False,True,False
260.5089,4,12,1.777954,1.2966,2.806938,1.939406,0.796478,0,1,False,True,False
262.6867,4,13,1.665466,1.295288,2.271537,1.942025,2.047719,0,1,False,True,False
264.7422,4,14,1.396851,1.339935,1.995216,1.984402,1.755937,0,1,False,True,False
267.5311,4,15,1.869446,1.390747,2.570619,1.973054,0.8341748,0,1,False,True,False
