Task,Time till Score,Handling Time,Distance till Score,Handling Distance,Precision,Errors,Grabs,Loose Grips,Firm Grips,Objects with Varied Grip
1,39.75965,36.92757,30.24045,29.27607,8.442721,0,15,0,15,0
2,44.89096,38.6943,27.25352,25.72407,10.97329,0,15,0,15,0
3,35.25616,32.50558,27.98242,26.95889,11.11127,0,15,0,15,0
4,40.89662,37.0049,31.43744,29.76812,6.919784,0,15,0,15,0
All,160.8034,145.1324,116.9138,111.7271,37.44706,0,60,0,60,0
