Timestamp,Current task,Current mode,Current score,errors,PosX,PosY,PosZ,RotX,RotY,RotZ,Grip pressed,Trigger pressed,Trigger axis,Grabbing object
0,1,4,0,0,0,0,0,0,0,0,False,False,0,False
0.02,1,4,0,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.2013831,1,4,0,0,-0.017,0,0.027,0,0,0,False,False,0,False
0.2343386,1,4,0,0,-0.005888622,1.17698,0.4899464,0.01391441,0.9883073,-0.01288232,False,False,0,False
0.2515904,1,4,0,0,-0.006364983,1.176784,0.4899037,0.01390584,0.9883853,-0.0131298,False,False,0,False
0.2620296,1,4,0,0,-0.006476443,1.176831,0.4897468,0.01402428,0.9884217,-0.01301466,False,False,0,False
0.2820989,1,4,0,0,-0.006665748,1.176929,0.4894461,0.01408683,0.9884762,-0.01352779,False,False,0,False
0.2982892,1,4,0,0,-0.006856602,1.176674,0.4890405,0.01434209,0.9885467,-0.01404286,False,False,0,False
0.3199855,1,4,0,0,-0.007439535,1.176695,0.4888467,0.0143753,0.9886918,-0.01427753,False,False,0,False
0.4957679,1,4,0,0,-0.01697497,1.176084,0.4863313,0.01037095,0.9911652,-0.01942798,False,False,0,False
0.5149315,1,4,0,0,-0.01765196,1.175386,0.4861116,0.009508956,0.9913134,-0.02149408,False,False,0,False
0.5227827,1,4,0,0,-0.01794938,1.175103,0.4859967,0.009048037,0.991355,-0.02258334,False,False,0,False
0.5326476,1,4,0,0,-0.01814429,1.17474,0.4858219,0.008819527,0.9913656,-0.02371057,False,False,0,False
0.5551019,1,4,0,0,-0.01856808,1.173724,0.4854756,0.008880143,0.9913757,-0.02686213,False,False,0,False
0.5784443,1,4,0,0,-0.01810781,1.173313,0.4854603,0.01012522,0.9912102,-0.02778381,False,False,0,False
0.5882912,1,4,0,0,-0.0178775,1.172973,0.4853864,0.01073941,0.9911227,-0.02867172,False,False,0,False
0.5992216,1,4,0,0,-0.01769821,1.172701,0.4853076,0.01097343,0.9910508,-0.02937079,False,False,0,False
0.6125035,1,4,0,0,-0.01732771,1.172498,0.4852111,0.01089713,0.9909545,-0.03007467,False,False,0,False
0.6217214,1,4,0,0,-0.01683656,1.172215,0.4851655,0.01081959,0.9908123,-0.03072488,False,False,0,False
0.6339549,1,4,0,0,-0.0162969,1.171993,0.4852247,0.01106202,0.9906406,-0.03139273,False,False,0,False
0.6452047,1,4,0,0,-0.0156229,1.171818,0.485252,0.01166969,0.9904249,-0.03202177,False,False,0,False
0.6557029,1,4,0,0,-0.01496295,1.171518,0.4852567,0.01224725,0.9902202,-0.03253993,False,False,0,False
0.6664436,1,4,0,0,-0.0142074,1.171368,0.4853647,0.0130284,0.9899624,-0.03288453,False,False,0,False
0.6791461,1,4,0,0,-0.01348321,1.171246,0.485455,0.0135377,0.9897124,-0.03308916,False,False,0,False
0.6885123,1,4,0,0,-0.01273708,1.171178,0.4855787,0.01385108,0.9894593,-0.03309682,False,False,0,False
0.6999006,1,4,0,0,-0.01194553,1.17114,0.4858136,0.01437219,0.9892113,-0.03295356,False,False,0,False
0.7135141,1,4,0,0,-0.0111814,1.171093,0.485963,0.01486504,0.9889628,-0.03291849,False,False,0,False
0.7222286,1,4,0,0,-0.01050619,1.17113,0.4861201,0.01543454,0.9887134,-0.03276923,False,False,0,False
0.7340129,1,4,0,0,-0.009836119,1.171084,0.4862064,0.01588978,0.9884722,-0.03267291,False,False,0,False
0.7458737,1,4,0,0,-0.009366553,1.170808,0.4864964,0.01610218,0.9882064,-0.03266196,False,False,0,False
0.7558264,1,4,0,0,-0.008817833,1.170785,0.4866437,0.01631957,0.987945,-0.03287819,False,False,0,False
0.7668515,1,4,0,0,-0.008207481,1.170639,0.4867034,0.01648492,0.9876816,-0.03317147,False,False,0,False
0.7797343,1,4,0,0,-0.00744931,1.170592,0.4867191,0.01679565,0.9874097,-0.03347644,False,False,0,False
0.7896671,1,4,0,0,-0.006873172,1.170446,0.486791,0.01714903,0.9871752,-0.03356157,False,False,0,False
0.8006603,1,4,0,0,-0.00631265,1.170315,0.4868858,0.01741632,0.9869589,-0.03358465,False,False,0,False
0.8133625,1,4,0,0,-0.005930584,1.170158,0.486934,0.01777957,0.9867701,-0.03355313,False,False,0,False
0.822804,1,4,0,0,-0.005501073,1.170118,0.4870406,0.01816101,0.9865392,-0.0335518,False,False,0,False
0.8347584,1,4,0,0,-0.00504474,1.169961,0.4871803,0.01860281,0.9862664,-0.03372942,False,False,0,False
0.8458921,1,4,0,0,-0.004629415,1.169791,0.487307,0.01894687,0.9859486,-0.03397921,False,False,0,False
0.8567324,1,4,0,0,-0.004153054,1.169631,0.4874682,0.01958763,0.9855683,-0.03408801,False,False,0,False
0.8845556,1,4,0,0,-0.00322346,1.169381,0.488008,0.02074333,0.9847639,-0.03390831,False,False,0,False
0.8960645,1,4,0,0,-0.002759498,1.169282,0.4882711,0.02142916,0.9843217,-0.0335178,False,False,0,False
0.903703,1,4,0,0,-0.002289336,1.169266,0.488711,0.02227741,0.9838629,-0.03317731,False,False,0,False
0.913406,1,4,0,0,-0.001966756,1.169303,0.489074,0.02268144,0.9834414,-0.03283941,False,False,0,False
0.9352326,1,4,0,0,-0.001398485,1.169598,0.4901834,0.02378712,0.9823298,-0.03201781,False,False,0,False
0.9572441,1,4,0,0,-0.002049964,1.170114,0.4904924,0.02412302,0.9822721,-0.03162352,False,False,0,False
0.9681662,1,4,0,0,-0.002661746,1.170277,0.49107,0.02553196,0.9819364,-0.03173241,False,False,0,False
0.9801698,1,4,0,0,-0.003273766,1.170663,0.4912654,0.02650107,0.9818616,-0.03081665,False,False,0,False
0.9903421,1,4,0,0,-0.004056972,1.171159,0.4914994,0.02793624,0.9818448,-0.02953294,False,False,0,False
1.001508,1,4,0,0,-0.004797738,1.171583,0.4918033,0.02990548,0.9816981,-0.02870963,False,False,0,False
1.013845,1,4,0,0,-0.00583915,1.172028,0.4919475,0.03203177,0.9818275,-0.02686434,False,False,0,False
1.023715,1,4,0,0,-0.007193726,1.172637,0.4920558,0.03439611,0.9819914,-0.02482323,False,False,0,False
1.035663,1,4,0,0,-0.008751076,1.172991,0.4919351,0.03667619,0.9821269,-0.02351082,False,False,0,False
1.046769,1,4,0,0,-0.01045088,1.173297,0.4916864,0.03817582,0.9824349,-0.02201669,False,False,0,False
1.058793,1,4,0,0,-0.01208429,1.17358,0.4915543,0.03956623,0.9827244,-0.02078854,False,False,0,False
1.069071,1,4,0,0,-0.01417426,1.17353,0.4911858,0.04058044,0.9830744,-0.02060097,False,False,0,False
1.080098,1,4,0,0,-0.01617078,1.173349,0.4908051,0.04060742,0.9836043,-0.02091717,False,False,0,False
1.092115,1,4,0,0,-0.0183423,1.173132,0.490405,0.03972296,0.9841749,-0.02196587,False,False,0,False
1.102032,1,4,0,0,-0.02044586,1.172476,0.4902329,0.03845913,0.9847715,-0.02379056,False,False,0,False
1.114401,1,4,0,0,-0.022427,1.171932,0.4898335,0.03724865,0.9853035,-0.02552029,False,False,0,False
1.125019,1,4,0,0,-0.02449505,1.171111,0.4894159,0.03524536,0.9858471,-0.02835686,False,False,0,False
1.135815,1,4,0,0,-0.0265911,1.169999,0.4892461,0.03323767,0.9863554,-0.0313105,False,False,0,False
1.146839,1,4,0,0,-0.02846698,1.169096,0.4888508,0.03170046,0.986795,-0.03396254,False,False,0,False
1.158669,1,4,0,0,-0.03008346,1.167843,0.4885356,0.02991694,0.9871364,-0.03753339,False,False,0,False
1.169245,1,4,0,0,-0.03180699,1.166696,0.4883618,0.02786735,0.987466,-0.04082481,False,False,0,False
1.180857,1,4,0,0,-0.03315369,1.165391,0.4881503,0.02515596,0.9876531,-0.04481727,False,False,0,False
1.192613,1,4,0,0,-0.03450743,1.16421,0.4879805,0.02291706,0.9878197,-0.04833044,False,False,0,False
1.202496,1,4,0,0,-0.035659,1.162916,0.488061,0.02069731,0.9878768,-0.05210387,False,False,0,False
1.214509,1,4,0,0,-0.03679196,1.161729,0.4880075,0.01843747,0.9879186,-0.0556484,False,False,0,False
1.22591,1,4,0,0,-0.03761975,1.160596,0.4880171,0.01671784,0.987822,-0.05896742,False,False,0,False
1.236236,1,4,0,0,-0.03822879,1.159692,0.4881697,0.01563406,0.9876297,-0.06200151,False,False,0,False
1.2476,1,4,0,0,-0.0386986,1.158897,0.4884781,0.01561164,0.9873358,-0.06467653,False,False,0,False
1.259299,1,4,0,0,-0.03926019,1.158283,0.4888058,0.01561117,0.9870605,-0.06695677,False,False,0,False
1.269841,1,4,0,0,-0.03939835,1.157912,0.4892668,0.01714121,0.9866285,-0.0681463,False,False,0,False
1.281392,1,4,0,0,-0.03930036,1.157908,0.4898217,0.01946285,0.9861673,-0.06836298,False,False,0,False
1.294211,1,4,0,0,-0.03917925,1.158233,0.4905335,0.02231918,0.9856483,-0.0674131,False,False,0,False
1.302876,1,4,0,0,-0.03883199,1.158812,0.4913166,0.02514737,0.9850997,-0.06633385,False,False,0,False
1.314804,1,4,0,0,-0.03856758,1.159479,0.4922369,0.02781945,0.9844975,-0.06486783,False,False,0,False
1.327019,1,4,0,0,-0.03859023,1.160181,0.4930381,0.02993736,0.9838679,-0.0638793,False,False,0,False
1.336773,1,4,0,0,-0.03844921,1.161018,0.4941218,0.03264873,0.9831374,-0.06208329,False,False,0,False
1.348521,1,4,0,0,-0.03824202,1.161834,0.4951653,0.03500631,0.9824567,-0.06014661,False,False,0,False
1.360906,1,4,0,0,-0.03825609,1.163262,0.4964721,0.03823315,0.9816736,-0.05668822,False,False,0,False
1.371821,1,4,0,0,-0.03808669,1.164177,0.4979982,0.04122183,0.9808994,-0.05395204,False,False,0,False
