Timestamp Finished,Task,Glass#,Time till Score,Handling Time,Distance till Score,Handling Distance,Precision,Errors,Grabs,Loose Grip,Firm Grip,Varied Grip
61.49778,1,1,4.614403,4.489895,1.969086,1.946627,2.233338,0,1,True,False,False
67.50889,1,2,4.044937,4.042114,1.997773,1.997773,0.8519693,0,1,True,False,False
75.44222,1,3,6.540062,5.674088,2.48039,2.254286,0.2752802,0,2,True,True,True
82.84222,1,4,6.009384,5.786293,2.232169,2.203251,0.2088126,0,1,True,True,True
89.58667,1,5,5.147171,4.926979,2.097044,2.054676,0.6503191,0,1,True,True,True
95.64223,1,6,4.444267,4.110245,2.113984,2.01659,0.9634269,0,1,True,False,False
100.4867,1,7,3.670776,3.418274,2.065403,2.007454,0.4981963,0,1,True,False,False
105.8756,1,8,4.14431,4.134239,2.050861,2.049381,0.5468941,0,1,True,True,True
111.4533,1,9,4.137192,4.06604,2.033032,2.027134,0.7754376,0,1,True,True,True
116.7645,1,10,3.883705,3.819092,2.015364,2.013566,1.163777,0,1,True,True,True
122.2645,1,11,3.722633,3.664444,2.042994,2.040741,1.084183,0,1,True,False,False
127.2978,1,12,3.483345,3.28405,2.089364,2.037278,0.9840682,0,1,True,False,False
132.2533,1,13,3.781143,3.720901,2.052702,2.049801,0.4630996,0,1,True,True,True
138.0645,1,14,4.352661,4.09169,2.108472,2.037881,1.081627,0,1,True,True,True
143.1311,1,15,3.779419,3.63089,2.091071,2.06397,0.942559,0,1,True,False,False
159.7645,2,1,3.41597,3.083633,1.987203,1.824449,1.203949,0,1,True,False,False
163.8978,2,2,3.248215,2.881149,1.944224,1.840632,0.8170472,0,1,True,False,False
167.62,2,3,2.725143,2.690582,1.853783,1.852406,0.918964,0,1,True,False,False
172.0422,2,4,3.060226,2.915741,1.900929,1.862246,0.9473456,0,1,True,False,False
176.1978,2,5,3.071732,3.005722,1.810144,1.80336,0.6643544,0,1,True,False,False
180.3311,2,6,2.836884,2.814484,1.786916,1.785792,0.8082844,0,1,True,False,False
184.7422,2,7,3.138214,3.072205,1.8312,1.828762,0.5062598,0,1,True,False,False
188.3089,2,8,2.437775,2.39119,1.794196,1.78799,0.7343813,0,1,True,False,False
191.7756,2,9,2.385895,2.290604,1.761609,1.730303,0.5130582,0,1,True,False,False
195.5422,2,10,2.835068,2.547211,1.960857,1.773142,0.6320649,0,1,True,False,False
198.7533,2,11,2.382477,2.290894,1.800654,1.774698,0.7849833,0,1,True,False,False
202.0311,2,12,2.409683,2.133545,2.025874,1.788512,1.053367,0,1,True,False,False
205.62,2,13,2.781586,2.669296,1.784041,1.751238,0.2685117,0,1,True,True,True
209.72,2,14,3.038834,2.523483,2.19083,1.844489,0.657268,0,1,True,True,True
213.1867,2,15,2.706955,2.568161,1.735232,1.720027,0.5644519,0,1,True,True,True
224.1422,3,1,2.75972,2.63559,1.747338,1.711925,0.4866132,0,1,True,False,False
228.0978,3,2,2.805542,2.714401,1.690815,1.680178,0.3361699,0,1,True,True,True
232.6422,3,3,3.216141,2.880676,1.756117,1.652989,0.9594523,0,1,True,True,True
236.5756,3,4,2.872879,2.826599,1.734172,1.732231,0.9371015,0,1,True,True,True
241.0756,3,5,2.836411,2.545212,1.809782,1.666965,1.046819,0,1,True,True,True
244.9867,3,6,2.884155,2.651337,1.687257,1.630978,0.550756,0,1,True,True,True
248.7867,3,7,2.707306,2.614532,1.804903,1.779446,0.2774866,0,1,True,True,True
253.1533,3,8,3.241409,3.193054,1.68411,1.677953,0.6917755,0,1,True,False,False
257.7867,3,9,2.704025,2.657364,1.664303,1.659011,1.125831,0,1,True,False,False
261.82,3,10,2.670868,2.501099,1.866048,1.776551,2.609089,0,1,True,True,True
265.9756,3,11,2.839478,2.602386,1.770821,1.662279,1.551262,0,1,True,False,False
271.8978,3,12,4.048523,4.021698,1.718709,1.717631,0.6212798,0,1,True,False,False
276.1534,3,13,2.874573,2.851624,1.738605,1.737345,1.331541,0,1,True,False,False
280.6534,3,14,3.006042,2.881775,1.679105,1.661149,0.4618246,0,1,True,False,False
285.3978,3,15,3.45108,3.417877,1.712345,1.710384,0.5006224,0,1,True,True,True
294.5422,4,1,3.308472,3.126709,2.169186,2.136428,1.010537,0,1,True,False,False
299.1756,4,2,2.793274,2.492554,2.026345,1.907417,0.9225813,0,1,True,False,False
303.2645,4,3,3.07132,2.83551,2.070406,1.931954,0.8755588,0,1,True,True,True
307.5533,4,4,3.050201,2.826202,2.003946,1.881998,0.8556771,0,1,True,False,False
311.3311,4,5,2.560852,2.557678,1.919099,1.919099,0.7025395,0,1,True,False,False
315.62,4,6,2.994965,2.735687,2.109895,1.970873,0.8150386,0,1,True,False,False
319.5089,4,7,2.830292,2.414551,2.231595,1.881597,0.414296,0,1,True,False,False
323.1534,4,8,2.699066,2.446136,2.004637,1.89468,0.3220327,0,1,True,False,False
326.9089,4,9,2.667175,2.535126,1.907853,1.878828,1.019958,0,1,True,False,False
330.5978,4,10,2.570374,2.347656,2.018556,1.894507,0.3514739,0,1,True,False,False
334.9089,4,11,3.107239,2.827057,2.059238,1.903552,0.3282054,0,1,True,False,False
338.6089,4,12,2.582916,2.434265,1.931378,1.881588,1.367372,0,1,True,False,False
342.8422,4,13,2.963806,2.647827,1.981437,1.878453,0.9958481,0,1,True,False,False
347.52,4,14,3.475159,2.904022,2.442852,1.960051,0.5312762,0,1,True,True,True
352.42,4,15,3.89447,3.584015,2.07115,1.941704,0.994051,0,1,True,True,True
